ADM1_NAME,ADM2_NAME,month,ssm,susm,year
Dhaka,Sherpur,2,10.740323574532072,56.851143351267154,2022
Dhaka,Tangail,2,10.619046295117627,60.97986334988229,2022
Khulna,Bagerhat,2,7.42123011382972,24.440500541926735,2022
Khulna,Chuadanga,2,9.633758645644976,51.69507358602148,2022
Khulna,Jessore,2,4.4769305846767615,23.83030473562058,2022
Khulna,Jhenaidah,2,9.073351518863435,51.18761889650948,2022
Khulna,Khulna,2,6.4948427213800555,27.916970061481862,2022
Khulna,Kushtia,2,10.704074063867726,60.46776379152001,2022
Khulna,Magura,2,9.022989382226784,53.54428654078156,2022
Khulna,Meherpur,2,12.9363705276293,72.41595188316681,2022
Khulna,Narail,2,4.906720946406759,29.262747648166627,2022
Khulna,Satkhira,2,5.11356178688675,19.8358275355679,2022
Sylhet,Habiganj,2,7.576344086384626,45.42365043985115,2022
Sylhet,Maulvibazar,2,6.9899131900987195,44.85900605957167,2022
Sylhet,Sunamganj,2,6.6744259863497835,39.466483901436014,2022
Sylhet,Sylhet,2,7.183965976588528,43.14622598317926,2022
Rajshahi,Bogra,2,11.744040088393936,64.19590344148524,2022
Rajshahi,Joypurhat,2,10.527308072486933,59.19278094994761,2022
Rajshahi,Naogaon,2,9.974910731524,57.16785436831279,2022
Rajshahi,Natore,2,11.946198784773179,67.99386298240334,2022
Rajshahi,Nawabganj,2,8.758607750566899,51.88769761685145,2022
Rajshahi,Pabna,2,9.213189942323892,51.60764045113788,2022
Rajshahi,Rajshahi,2,10.443911139184381,60.80127669041255,2022
Rajshahi,Sirajganj,2,8.896406213482079,44.48358016098947,2022
Rangpur,Dinajpur,2,9.389202471355356,52.09956343083774,2022
Rangpur,Gaibandha,2,9.690009846114737,48.00543052475964,2022
Rangpur,Kurigram,2,7.689864300227887,40.26203239240874,2022
Rangpur,Lalmonirhat,2,7.991357270089976,45.34732434529901,2022
Rangpur,Nilphamari,2,7.010477156618723,37.82650313866444,2022
Rangpur,Panchagarh,2,7.687613631192202,37.05849523874168,2022
Rangpur,Rangpur,2,9.329047330811562,50.62654797415369,2022
Rangpur,Thakurgaon,2,8.640134234094123,45.67854749511585,2022
Barisal,Barguna,2,10.256331031598158,28.195470666344445,2022
Barisal,Barisal,3,3.3574280483733894,20.63668146621198,2022
Barisal,Bhola,3,9.708634359781719,20.739492209578497,2022
Barisal,Jhalokati,3,2.428206699301106,15.639927091524584,2022
Barisal,Patuakhali,3,8.919620439677473,13.532754590580936,2022
Barisal,Pirojpur,3,2.1985227544287738,14.230547939391966,2022
Chittagong,Bandarban,3,1.8939410288667107,12.527383854329486,2022
Chittagong,Brahamanbaria,3,2.7944900310469647,15.742073832504952,2022
Chittagong,Chandpur,3,2.0342864579697326,12.134544873962534,2022
Chittagong,Chittagong,3,5.88242563899176,15.486454480816882,2022
Chittagong,Comilla,3,3.2788051965779736,21.468366225151616,2022
Chittagong,Cox's Bazar,3,12.307154119014738,11.49200119582718,2022
Chittagong,Feni,3,6.93590639715729,22.22113328010928,2022
Chittagong,Khagrachhari,3,2.3388616322265423,15.562127613207485,2022
Chittagong,Lakshmipur,3,5.069221914319922,29.700301941374587,2022
Chittagong,Noakhali,3,14.384473635477132,31.413455506362208,2022
Chittagong,Rangamati,3,1.8483160242718195,11.550610933720984,2022
Dhaka,Dhaka,3,2.434141364626899,16.94225269538634,2022
Dhaka,Faridpur,3,3.949287338629195,24.474864313679355,2022
Dhaka,Gazipur,3,4.425015743292258,37.50911554215049,2022
Dhaka,Gopalganj,3,2.520545846970347,21.89218421178321,2022
Dhaka,Jamalpur,3,5.446148865146927,33.14779743318827,2022
Dhaka,Kishoreganj,3,3.795158345416497,21.074917439044455,2022
Dhaka,Madaripur,3,1.9973797610811916,13.411739377318268,2022
Dhaka,Manikganj,3,3.146119677002352,20.50620530611064,2022
Dhaka,Munshiganj,3,1.9834884595889095,12.040704332074029,2022
Dhaka,Mymensingh,3,4.685163063135054,29.22207322745314,2022
Dhaka,Narayanganj,3,2.1237708408574156,14.409603733165651,2022
Dhaka,Narsingdi,3,3.1100115757122557,21.143736008580877,2022
Dhaka,Netrakona,3,4.89470720614961,25.08088793261883,2022
Dhaka,Rajbari,3,5.985294181374133,42.025505623275656,2022
Dhaka,Shariatpur,3,1.8835404116302612,11.80119363791371,2022
Dhaka,Sherpur,3,7.200948634472907,43.06723408558903,2022
Dhaka,Tangail,3,5.003994230689761,36.25857573120086,2022
Khulna,Bagerhat,3,5.4821127886121355,14.481481096169821,2022
Khulna,Chuadanga,3,3.1275795681429432,21.22633378887603,2022
Khulna,Jessore,3,1.9160192213034328,11.092781672131567,2022
Khulna,Jhenaidah,3,3.725519089578559,23.395296504548497,2022
Khulna,Khulna,3,4.782206631406876,19.574447488867722,2022
Khulna,Kushtia,3,4.445265880064716,31.25802537066289,2022
Khulna,Magura,3,3.934029794108642,22.959698546404677,2022
Khulna,Meherpur,3,5.184543338491475,37.044391464446,2022
Khulna,Narail,3,2.0287502595817135,14.102242335241435,2022
Khulna,Satkhira,3,3.9123506181190595,14.451886064817414,2022
Sylhet,Habiganj,3,4.46504947358006,22.12610054055434,2022
Sylhet,Maulvibazar,3,5.469581927386922,24.03539040627404,2022
Sylhet,Sunamganj,3,6.72643940781411,34.48367185866189,2022
Sylhet,Sylhet,3,7.993077594387349,41.41637072979021,2022
Rajshahi,Bogra,3,6.516340396418176,43.62670947836625,2022
Rajshahi,Joypurhat,3,5.75011690933339,37.738227219129136,2022
Rajshahi,Naogaon,3,3.974238272767445,28.308551717723855,2022
Rajshahi,Natore,3,6.113669364114561,43.06502431876985,2022
Rajshahi,Nawabganj,3,3.8360344013766037,27.49086204555248,2022
Rajshahi,Pabna,3,3.539571205816324,24.24875373323912,2022
Rajshahi,Rajshahi,3,3.9245895535904434,28.973430510014165,2022
Rajshahi,Sirajganj,3,3.8718994447429833,24.896619117438167,2022
Rangpur,Dinajpur,3,5.1101559605046445,33.47435285293858,2022
Rangpur,Gaibandha,3,5.6261017526200785,31.38467221457136,2022
Rangpur,Kurigram,3,4.215711772884356,23.418654015986515,2022
Rangpur,Lalmonirhat,3,4.280027741593849,27.41705323269207,2022
Rangpur,Nilphamari,3,3.8675852922802294,23.18290997855684,2022
Rangpur,Panchagarh,3,3.92317722433096,20.89765320498484,2022
Rangpur,Rangpur,3,5.249568898116116,33.34332083667499,2022
Rangpur,Thakurgaon,3,4.78419441390936,30.222938623448815,2022
Barisal,Barguna,3,8.428890489108074,16.348483917351725,2022
Barisal,Barisal,4,2.858169487847751,16.58268482329449,2022
Barisal,Bhola,4,9.63048240766239,19.03245740615044,2022
Barisal,Jhalokati,4,2.0693108473521793,12.059849495111512,2022
Barisal,Patuakhali,4,8.885359110077909,12.181713300354613,2022
Barisal,Pirojpur,4,1.9785844662476577,11.421391355760726,2022
Chittagong,Bandarban,4,2.4236238543489392,13.804731054371157,2022
Chittagong,Brahamanbaria,4,7.9929896412797925,35.80934795358957,2022
Chittagong,Chandpur,4,2.193891835172435,11.712240567883935,2022
Chittagong,Chittagong,4,6.079551983134916,15.424657117810229,2022
Chittagong,Comilla,4,4.098355247706202,21.123778737182363,2022
Chittagong,Cox's Bazar,4,12.589790479711308,12.997671619234351,2022
Chittagong,Feni,4,6.532152100783794,16.64264167857871,2022
Chittagong,Khagrachhari,4,3.1536749301457085,15.871681367944076,2022
Chittagong,Lakshmipur,4,4.669913793561465,26.6308940628223,2022
Chittagong,Noakhali,4,14.141257288229074,28.20725719243986,2022
Chittagong,Rangamati,4,2.77315603842219,14.400494396859362,2022
Dhaka,Dhaka,4,4.898905271506472,23.89567321556336,2022
Dhaka,Faridpur,4,3.5644479755075134,20.539397602629325,2022
Dhaka,Gazipur,4,6.634531608654828,37.036412096939635,2022
Dhaka,Gopalganj,4,1.3653721905034581,9.76233563929388,2022
Dhaka,Jamalpur,4,20.535889271969438,107.89706064278434,2022
Dhaka,Kishoreganj,4,13.230820150273253,63.27180760415038,2022
Dhaka,Madaripur,4,1.6828314287847619,9.874469741914067,2022
Dhaka,Manikganj,4,4.411281956743356,19.966624016577114,2022
Dhaka,Munshiganj,4,3.1586766300070925,15.487309202500867,2022
Dhaka,Mymensingh,4,16.985859549042623,87.98143176908869,2022
Dhaka,Narayanganj,4,5.239920723568022,26.930609653868274,2022
Dhaka,Narsingdi,4,6.636584673531006,31.356944545998765,2022
Dhaka,Netrakona,4,22.839802661381512,127.62072154924213,2022
Dhaka,Rajbari,4,4.213085373766528,22.692274430078005,2022
Dhaka,Shariatpur,4,1.7681170948419576,10.37719993086777,2022
Dhaka,Sherpur,4,23.879455600346674,132.7386149213333,2022
Dhaka,Tangail,4,9.205705019333903,45.66590050501754,2022
Khulna,Bagerhat,4,5.2762552005552665,11.975232425598527,2022
Khulna,Chuadanga,4,3.04887204978142,13.432293441847927,2022
Khulna,Jessore,4,1.8876205788580434,10.060445222615796,2022
Khulna,Jhenaidah,4,3.4502757802297963,16.97878461970548,2022
Khulna,Khulna,4,4.654183171286798,17.975980257670088,2022
Khulna,Kushtia,4,3.5826249766994165,17.32406350339957,2022
Khulna,Magura,4,3.233515090458159,17.54657319540001,2022
Khulna,Meherpur,4,3.278451730456255,15.305509537618134,2022
Khulna,Narail,4,1.5175020387995308,9.102422203062568,2022
Khulna,Satkhira,4,3.8974853667980436,13.988604730544708,2022
Sylhet,Habiganj,4,14.506974504700459,73.79206808928016,2022
Sylhet,Maulvibazar,4,15.3088139337097,81.73148992234998,2022
Sylhet,Sunamganj,4,23.82838027983773,140.79610450384854,2022
Sylhet,Sylhet,4,23.25043324446242,138.62927636182718,2022
Rajshahi,Bogra,4,16.00872348603196,82.27820527211638,2022
Rajshahi,Joypurhat,4,15.431483395430291,81.84939741427011,2022
Rajshahi,Naogaon,4,6.768357402610287,32.26247436621502,2022
Rajshahi,Natore,4,5.890797287398185,28.82155548282273,2022
Rajshahi,Nawabganj,4,3.257303997890396,17.837271112215216,2022
Rajshahi,Pabna,4,3.9534413814544687,17.29388885035539,2022
Rajshahi,Rajshahi,4,3.9967211439937675,19.434224369320027,2022
Rajshahi,Sirajganj,4,8.699863158595946,38.558409751539145,2022
Rangpur,Dinajpur,4,15.605390702029265,79.81867605980071,2022
Rangpur,Gaibandha,4,22.137577084505004,117.82688697991213,2022
Rangpur,Kurigram,4,24.117931828418257,127.92473202086127,2022
Rangpur,Lalmonirhat,4,21.120376129606075,105.36600960480887,2022
Rangpur,Nilphamari,4,18.481603361398754,89.89906284625712,2022
Rangpur,Panchagarh,4,12.693571150484786,53.507736897783865,2022
Rangpur,Rangpur,4,21.22139648343325,110.18705196432938,2022
Rangpur,Thakurgaon,4,12.761406936302842,62.439462109390476,2022
Barisal,Barguna,4,8.255310817291956,13.077283878267407,2022
Barisal,Barisal,5,9.093966569396436,37.97787222513737,2022
Barisal,Bhola,5,14.956976845836673,43.83649037567739,2022
Barisal,Jhalokati,5,7.0095528387284105,27.552559919135515,2022
Barisal,Patuakhali,5,14.410228670011437,38.09667606002229,2022
Barisal,Pirojpur,5,6.541886415847836,26.145015192210863,2022
Chittagong,Bandarban,5,11.28880260223254,49.99043850936545,2022
Chittagong,Brahamanbaria,5,18.37110911522832,86.02334846543651,2022
Chittagong,Chandpur,5,9.732314026436294,37.50173509322309,2022
Chittagong,Chittagong,5,13.075914664334983,47.046364225209444,2022
Chittagong,Comilla,5,12.775311318483165,53.82295538756867,2022
Chittagong,Cox's Bazar,5,16.49974310267294,39.15009454870413,2022
Chittagong,Feni,5,14.56582790348047,52.63073008204195,2022
Chittagong,Khagrachhari,5,15.296973887104754,68.16898029631218,2022
Chittagong,Lakshmipur,5,12.485124969720244,55.76944667311975,2022
Chittagong,Noakhali,5,18.773404228668692,58.21920454148617,2022
Chittagong,Rangamati,5,16.727166509381856,78.30047024229533,2022
Dhaka,Dhaka,5,13.050942046268538,60.42619922678796,2022
Dhaka,Faridpur,5,10.471820772881442,47.24710767138429,2022
Dhaka,Gazipur,5,18.073517226594287,103.21813092824785,2022
Dhaka,Gopalganj,5,7.476596553731571,35.286703219852335,2022
Dhaka,Jamalpur,5,22.788457155062428,129.08045458644935,2022
Dhaka,Kishoreganj,5,22.251072926442397,120.9998984211527,2022
Dhaka,Madaripur,5,8.470498811354842,34.69368188939512,2022
Dhaka,Manikganj,5,13.443214903980932,57.77673526420506,2022
Dhaka,Munshiganj,5,10.144796439605445,40.18002669125263,2022
Dhaka,Mymensingh,5,22.363670920652922,128.01222091010177,2022
Dhaka,Narayanganj,5,13.496933974985033,64.56442385852705,2022
Dhaka,Narsingdi,5,18.55294905807351,94.93195323670201,2022
Dhaka,Netrakona,5,24.017014009573046,145.05670004091945,2022
Dhaka,Rajbari,5,13.84941056892697,64.17380051214741,2022
Dhaka,Shariatpur,5,8.565958418470474,34.17216083631905,2022
Dhaka,Sherpur,5,23.077283957474446,132.93645962745748,2022
Dhaka,Tangail,5,19.447898400913584,103.49225797189467,2022
Khulna,Bagerhat,5,8.994905466707237,26.445006840844815,2022
Khulna,Chuadanga,5,11.478267667547637,50.663831407733234,2022
Khulna,Jessore,5,8.41277819982592,35.9747455314632,2022
Khulna,Jhenaidah,5,11.663997382323094,52.66538396326864,2022
Khulna,Khulna,5,8.14608318075789,30.840295375879258,2022
Khulna,Kushtia,5,14.355371465605247,68.7432952129703,2022
Khulna,Magura,5,11.680577172757014,53.3063985026847,2022
Khulna,Meherpur,5,12.789369227418561,59.024394349142156,2022
Khulna,Narail,5,7.524172133346746,32.57895375274077,2022
Khulna,Satkhira,5,7.232583214971386,25.478743558827016,2022
Sylhet,Habiganj,5,22.640972646793994,125.10031245684085,2022
Sylhet,Maulvibazar,5,24.068554017828784,137.5553661451661,2022
Sylhet,Sunamganj,5,24.236233094530192,149.492049356404,2022
Sylhet,Sylhet,5,24.392219798524202,148.48849525213754,2022
Rajshahi,Bogra,5,22.042309537348846,122.68607979581148,2022
Rajshahi,Joypurhat,5,21.924758639648886,128.80587715650128,2022
Rajshahi,Naogaon,5,19.1425257851961,98.67422849365862,2022
Rajshahi,Natore,5,18.076978549597673,90.1796630039041,2022
Rajshahi,Nawabganj,5,13.399920589974984,70.73930568914017,2022
Rajshahi,Pabna,5,15.979841910313727,74.12942200365326,2022
Rajshahi,Rajshahi,5,15.561914597715628,80.1550521451465,2022
Rajshahi,Sirajganj,5,19.885416781605354,99.9519480141202,2022
Rangpur,Dinajpur,5,21.834961372632844,132.0531989889341,2022
Rangpur,Gaibandha,5,22.81443333338729,132.2350489488844,2022
Rangpur,Kurigram,5,22.35018351013637,133.68108149317467,2022
Rangpur,Lalmonirhat,5,21.40394633621893,132.55411751305556,2022
Rangpur,Nilphamari,5,21.626791464976773,131.7110109231411,2022
Rangpur,Panchagarh,5,20.038748104477698,104.00028533392256,2022
Rangpur,Rangpur,5,22.28931601663001,135.58129575636943,2022
Rangpur,Thakurgaon,5,21.754967641653515,124.53652600119106,2022
Barisal,Barguna,5,12.795089289436191,33.69445804977548,2022
Barisal,Barisal,6,21.026246827795806,107.23474475226351,2022
Barisal,Bhola,6,23.34906179221456,114.49095690871225,2022
Barisal,Jhalokati,6,20.142331803491878,100.96616128433583,2022
Barisal,Patuakhali,6,23.70370957038921,120.85986545520878,2022
Barisal,Pirojpur,6,19.22170315455261,93.21870211304663,2022
Chittagong,Bandarban,6,23.946692591791923,142.10999254555625,2022
Chittagong,Brahamanbaria,6,24.578227512589972,134.08606836501184,2022
Chittagong,Chandpur,6,22.73061621229391,116.44772868381968,2022
Chittagong,Chittagong,6,23.547372965698695,131.94582671154336,2022
Chittagong,Comilla,6,23.56844615936279,128.1608081037916,2022
Chittagong,Cox's Bazar,6,23.98147257628368,127.47469382857778,2022
Chittagong,Feni,6,24.032888673282734,139.26051795096555,2022
Chittagong,Khagrachhari,6,24.636505351687497,139.53571608744744,2022
Chittagong,Lakshmipur,6,22.783077848344078,124.41895232735727,2022
Chittagong,Noakhali,6,24.56115414683421,133.31199252999323,2022
Chittagong,Rangamati,6,24.76219123798017,146.41810276883106,2022
Dhaka,Dhaka,6,23.87706903450212,139.90287468937146,2022
Dhaka,Faridpur,6,20.398218983005176,106.80326983127226,2022
Dhaka,Gazipur,6,25.256075387536217,173.24747302418896,2022
Dhaka,Gopalganj,6,17.463789513666338,93.90947955368551,2022
Dhaka,Jamalpur,6,25.27231647963335,137.2027660192753,2022
Dhaka,Kishoreganj,6,25.27839686982971,141.0871291242145,2022
Dhaka,Madaripur,6,20.13129167405102,104.19876137410215,2022
Dhaka,Manikganj,6,23.389410414674952,122.91316000269939,2022
Dhaka,Munshiganj,6,22.04179690428806,114.60372546669736,2022
Dhaka,Mymensingh,6,25.327434806551484,145.60186564999577,2022
Dhaka,Narayanganj,6,24.2844009065425,149.8211612006358,2022
Dhaka,Narsingdi,6,25.115991312103322,153.6489869562668,2022
Dhaka,Netrakona,6,25.3177261393698,147.67569787092518,2022
Dhaka,Rajbari,6,21.55438328807039,115.83845781995602,2022
Dhaka,Shariatpur,6,20.94012573794979,108.9462095044549,2022
Dhaka,Sherpur,6,25.306263308860633,138.6698555492526,2022
Dhaka,Tangail,6,25.27197482590948,147.69939129609637,2022
Khulna,Bagerhat,6,18.822727873248684,83.83091656889538,2022
Khulna,Chuadanga,6,16.51277787075274,74.16615365764177,2022
Khulna,Jessore,6,14.541561721212489,60.81851512767254,2022
Khulna,Jhenaidah,6,17.037078685959145,80.34721851540553,2022
Khulna,Khulna,6,17.00180838150846,73.79348141700636,2022
Khulna,Kushtia,6,21.144492799046205,111.19823763473816,2022
Khulna,Magura,6,18.554036853153406,89.47485926721673,2022
Khulna,Meherpur,6,16.918567970762428,80.62307256185484,2022
Khulna,Narail,6,15.549928686772173,68.8358519216727,2022
Khulna,Satkhira,6,16.05442568303156,64.37774879058989,2022
Sylhet,Habiganj,6,25.183409870948807,142.39003991268044,2022
Sylhet,Maulvibazar,6,25.294495259728997,144.31966029411905,2022
Sylhet,Sunamganj,6,25.33478462708825,151.21981927689038,2022
Sylhet,Sylhet,6,25.358096363280964,149.88222066771826,2022
Rajshahi,Bogra,6,25.23154325443504,141.43433159071083,2022
Rajshahi,Joypurhat,6,25.215315043317144,147.28636785354058,2022
Rajshahi,Naogaon,6,24.698536151797732,142.18816735510345,2022
Rajshahi,Natore,6,24.54858904381575,140.22204632569498,2022
Rajshahi,Nawabganj,6,19.525978829092814,108.16302522126797,2022
Rajshahi,Pabna,6,23.995815414717,131.2630744974942,2022
Rajshahi,Rajshahi,6,21.63673486563438,120.95801317870985,2022
Rajshahi,Sirajganj,6,25.17035456457173,136.30577935378327,2022
Rangpur,Dinajpur,6,25.281097295748,142.42270736045054,2022
Rangpur,Gaibandha,6,25.02415409423302,136.97790561356996,2022
Rangpur,Kurigram,6,24.67639510022617,138.69563394684192,2022
Rangpur,Lalmonirhat,6,25.202787764378925,141.15347188053417,2022
Rangpur,Nilphamari,6,25.29571979922107,140.36991090366982,2022
Rangpur,Panchagarh,6,25.157195478344256,122.72375935916372,2022
Rangpur,Rangpur,6,25.24420391514112,142.20595573325303,2022
Rangpur,Thakurgaon,6,25.23522766975889,135.91382466133527,2022
Barisal,Barguna,6,22.535309261530447,114.13237786842157,2022
