ADM1_NAME,ADM2_NAME,month,sm_rootzone,sm_surface,year
Khulna,Jessore,10,0.38165791070927374,0.33240750964762145,2022
Khulna,Jhenaidah,10,0.31205549122544735,0.29924096192242794,2022
Khulna,Khulna,10,0.5574139140749378,0.49113472137186265,2022
Khulna,Kushtia,10,0.28435749546069117,0.25860029264939804,2022
Khulna,Magura,10,0.3249988108749911,0.3118490902051121,2022
Khulna,Meherpur,10,0.29739953181435985,0.2756373105510589,2022
Khulna,Narail,10,0.6361974172356807,0.49131039837758705,2022
Khulna,Satkhira,10,0.466329661440937,0.44145342666733783,2022
Sylhet,Habiganj,10,0.3841165518457758,0.38003617823074437,2022
Sylhet,Maulvibazar,10,0.40430253766733343,0.3848362925863716,2022
Sylhet,Sunamganj,10,0.404778355766331,0.4060777851749036,2022
Sylhet,Sylhet,10,0.435385547917414,0.4290393278241008,2022
Rajshahi,Bogra,10,0.3036808149833529,0.28183135104655993,2022
Rajshahi,Joypurhat,10,0.29799590151388566,0.2800154471790398,2022
Rajshahi,Naogaon,10,0.3128217404038084,0.28743527474311675,2022
Rajshahi,Natore,10,0.3062370679801023,0.28968784112355267,2022
Rajshahi,Nawabganj,10,0.276096200385472,0.2540970381958135,2022
Rajshahi,Pabna,10,0.3280815765253576,0.3218877790894387,2022
Rajshahi,Rajshahi,10,0.3159421221933427,0.2931188521091474,2022
Rajshahi,Sirajganj,10,0.3102787075732721,0.2916519264944866,2022
Rangpur,Dinajpur,10,0.28716324225977247,0.27723300999533085,2022
Rangpur,Gaibandha,10,0.30488964721784645,0.2807465163033725,2022
Rangpur,Kurigram,10,0.3538068966364734,0.33133075466601675,2022
Rangpur,Lalmonirhat,10,0.2682822183332889,0.28393171966874997,2022
Rangpur,Nilphamari,10,0.25186918866414876,0.27496390894859163,2022
Rangpur,Panchagarh,10,0.36869920569861675,0.3684204516779486,2022
Rangpur,Rangpur,10,0.2701746128469299,0.26970425446425417,2022
Rangpur,Thakurgaon,10,0.3367396551235091,0.32879645261280005,2022
Barisal,Barguna,10,0.5108084935601483,0.4849097255897728,2022
Barisal,Barisal,11,0.37253471068381466,0.33711712015195233,2022
Barisal,Bhola,11,0.3334752485485526,0.2991220846142161,2022
Barisal,Jhalokati,11,0.33282747406630975,0.28896557603764167,2022
Barisal,Patuakhali,11,0.40043138953396434,0.36177191072511505,2022
Barisal,Pirojpur,11,0.3521074188988213,0.31045062073211055,2022
Chittagong,Bandarban,11,0.3137086644272055,0.27548263474057944,2022
Chittagong,Brahamanbaria,11,0.3271539838085721,0.2967474409886638,2022
Chittagong,Chandpur,11,0.32224456325781586,0.30162233820527184,2022
Chittagong,Chittagong,11,0.2887710974338869,0.24664433923355875,2022
Chittagong,Comilla,11,0.3188767030035556,0.2977094384165842,2022
Chittagong,Cox's Bazar,11,0.28923607335065676,0.25200430441933314,2022
Chittagong,Feni,11,0.2988971559041567,0.2681360865853778,2022
Chittagong,Khagrachhari,11,0.3209931623657727,0.2886833649140068,2022
Chittagong,Lakshmipur,11,0.3012276854969892,0.2909642218724861,2022
Chittagong,Noakhali,11,0.29353508955995194,0.2700039091141423,2022
Chittagong,Rangamati,11,0.31423949288497655,0.27806065364692933,2022
Dhaka,Dhaka,11,0.3327368395691747,0.29836561450097354,2022
Dhaka,Faridpur,11,0.41034663455093257,0.3429887641541457,2022
Dhaka,Gazipur,11,0.36532722862800954,0.34633786301533437,2022
Dhaka,Gopalganj,11,0.8065757383235077,0.5215708948295078,2022
Dhaka,Jamalpur,11,0.2541796383107122,0.21761873084934918,2022
Dhaka,Kishoreganj,11,0.3238992081143716,0.2847724900936755,2022
Dhaka,Madaripur,11,0.408864973056497,0.3563672089328369,2022
Dhaka,Manikganj,11,0.2804650535587198,0.2414188636015661,2022
Dhaka,Munshiganj,11,0.3008712890350129,0.27213962695623783,2022
Dhaka,Mymensingh,11,0.3054674775061939,0.2759890390673338,2022
Dhaka,Narayanganj,11,0.34087317855975335,0.31068828579076796,2022
Dhaka,Narsingdi,11,0.3432882372738477,0.31217745458827983,2022
Dhaka,Netrakona,11,0.3249244345790087,0.29998168679308673,2022
Dhaka,Rajbari,11,0.27790008619139706,0.2350092231267418,2022
Dhaka,Shariatpur,11,0.37012555777299694,0.3360776058576664,2022
Dhaka,Sherpur,11,0.27471919533513955,0.2409307381581809,2022
Dhaka,Tangail,11,0.31627009043729576,0.29300314619121925,2022
Khulna,Bagerhat,11,0.48731054630904147,0.42312814082581396,2022
Khulna,Chuadanga,11,0.2563495351634948,0.21147877100277787,2022
Khulna,Jessore,11,0.34832730810960166,0.2626970205999834,2022
Khulna,Jhenaidah,11,0.2747443276794685,0.23509677122204325,2022
Khulna,Khulna,11,0.5182536257200523,0.43137707128004027,2022
Khulna,Kushtia,11,0.23861226739668367,0.1911014295457895,2022
Khulna,Magura,11,0.30065694951329636,0.2612631092559432,2022
Khulna,Meherpur,11,0.24668597745318566,0.19518365370650445,2022
Khulna,Narail,11,0.6109692286263003,0.41733463159331496,2022
Khulna,Satkhira,11,0.42478237794865037,0.38578454205206575,2022
Sylhet,Habiganj,11,0.32475915517032466,0.2990906002849782,2022
Sylhet,Maulvibazar,11,0.3459555594877302,0.3028337279496688,2022
Sylhet,Sunamganj,11,0.3456328878697156,0.3423267787158813,2022
Sylhet,Sylhet,11,0.37899658936196134,0.36523751163761253,2022
Rajshahi,Bogra,11,0.2540157169462844,0.21733655361643472,2022
Rajshahi,Joypurhat,11,0.2417627021048095,0.21415458845568225,2022
Rajshahi,Naogaon,11,0.2551668573753266,0.2137915453122508,2022
Rajshahi,Natore,11,0.25680629988529374,0.21747725282140606,2022
Rajshahi,Nawabganj,11,0.22610538600465838,0.18842351523531903,2022
Rajshahi,Pabna,11,0.30027452924255,0.26781334256908407,2022
Rajshahi,Rajshahi,11,0.2608600390304918,0.22248920106775183,2022
Rajshahi,Sirajganj,11,0.2807448377853626,0.23940024219588094,2022
Rangpur,Dinajpur,11,0.23436610371110939,0.21578287809813726,2022
Rangpur,Gaibandha,11,0.250565750528826,0.20838674698511672,2022
Rangpur,Kurigram,11,0.2938402052000394,0.24869263325661248,2022
Rangpur,Lalmonirhat,11,0.21758162476386184,0.2097541488868422,2022
Rangpur,Nilphamari,11,0.20378342690139517,0.20263569378893032,2022
Rangpur,Panchagarh,11,0.2862050447909604,0.27270910207066507,2022
Rangpur,Rangpur,11,0.21913360291319584,0.2055072742790654,2022
Rangpur,Thakurgaon,11,0.26721861794386237,0.2435824446404844,2022
Barisal,Barguna,11,0.46570318810856365,0.4347375179452029,2022
Barisal,Barisal,12,0.3066346876100153,0.26556558459614776,2022
Barisal,Bhola,12,0.2737796916528854,0.23215847565012904,2022
Barisal,Jhalokati,12,0.2681495126411407,0.22538052334310865,2022
Barisal,Patuakhali,12,0.33304655545016626,0.2851744831271231,2022
Barisal,Pirojpur,12,0.29198707312883226,0.254747475645428,2022
Chittagong,Bandarban,12,0.2695544153429279,0.22006629671016747,2022
Chittagong,Brahamanbaria,12,0.27112088456567957,0.22365234152648528,2022
Chittagong,Chandpur,12,0.2700748130831183,0.2329227338221912,2022
Chittagong,Chittagong,12,0.23062987488371145,0.17599805098253196,2022
Chittagong,Comilla,12,0.2750391023098773,0.23669128760676472,2022
Chittagong,Cox's Bazar,12,0.23215413835636758,0.17956759101327735,2022
Chittagong,Feni,12,0.24405538454342304,0.1977196221565045,2022
Chittagong,Khagrachhari,12,0.2786038431438649,0.24039674898900024,2022
Chittagong,Lakshmipur,12,0.25618472564465106,0.2280058748424144,2022
Chittagong,Noakhali,12,0.23549233449278759,0.19863954503525832,2022
Chittagong,Rangamati,12,0.2701220399194473,0.22378344066244543,2022
Dhaka,Dhaka,12,0.2706836018593642,0.2265414616677626,2022
Dhaka,Faridpur,12,0.34556078287324155,0.25631777214442114,2022
Dhaka,Gazipur,12,0.29938186866058136,0.2682627717449535,2022
Dhaka,Gopalganj,12,0.7453502248717802,0.41455456017916015,2022
Dhaka,Jamalpur,12,0.21489786549573758,0.17677766309341392,2022
Dhaka,Kishoreganj,12,0.2563109158099671,0.19855846588329387,2022
Dhaka,Madaripur,12,0.34343383501876495,0.28072944801639427,2022
Dhaka,Manikganj,12,0.2272696608989876,0.1790844854036844,2022
Dhaka,Munshiganj,12,0.24321430507633418,0.2066168309667441,2022
Dhaka,Mymensingh,12,0.2523347771589489,0.2120312895816955,2022
Dhaka,Narayanganj,12,0.280912095618958,0.24872011155367996,2022
Dhaka,Narsingdi,12,0.27718051699365936,0.2388550969694402,2022
Dhaka,Netrakona,12,0.2716713698596321,0.22521633340593775,2022
Dhaka,Rajbari,12,0.22491991259058847,0.1668105868057303,2022
Dhaka,Shariatpur,12,0.3043596253629761,0.2643210965685728,2022
Dhaka,Sherpur,12,0.22553216683751656,0.17508361700098327,2022
Dhaka,Tangail,12,0.2632614312765998,0.2307229677222853,2022
Khulna,Bagerhat,12,0.41846586555337756,0.3416258751565275,2022
Khulna,Chuadanga,12,0.22885971286591877,0.16317190328123204,2022
Khulna,Jessore,12,0.3050361761404464,0.18783042048032073,2022
Khulna,Jhenaidah,12,0.23766113594604682,0.16595155973465703,2022
Khulna,Khulna,12,0.4520756248950928,0.3448721089320301,2022
Khulna,Kushtia,12,0.20637138343985312,0.15256672319628087,2022
Khulna,Magura,12,0.2526442712325644,0.18309486785158208,2022
Khulna,Meherpur,12,0.2245623874087488,0.16726871888483727,2022
Khulna,Narail,12,0.5582331053289286,0.32793939310188264,2022
Khulna,Satkhira,12,0.36217762518043767,0.3041488313652158,2022
Sylhet,Habiganj,12,0.2661068596637559,0.21781590194118863,2022
Sylhet,Maulvibazar,12,0.28424183716363227,0.2311784571547888,2022
Sylhet,Sunamganj,12,0.30705507961348527,0.27623934082271134,2022
Sylhet,Sylhet,12,0.34187990621667064,0.3076137478079596,2022
Rajshahi,Bogra,12,0.22060334065215265,0.17067782853335886,2022
Rajshahi,Joypurhat,12,0.2118514490258563,0.16655540455173662,2022
Rajshahi,Naogaon,12,0.22130605787704366,0.15369208027278225,2022
Rajshahi,Natore,12,0.22069733782214998,0.15532213440552278,2022
Rajshahi,Nawabganj,12,0.19662224728060088,0.1426552404941726,2022
Rajshahi,Pabna,12,0.25330211272497183,0.2029940017201484,2022
Rajshahi,Rajshahi,12,0.23169928104519572,0.18397781714587147,2022
Rajshahi,Sirajganj,12,0.23192893761586358,0.1746058832562041,2022
Rangpur,Dinajpur,12,0.20471265625082968,0.16922388733955962,2022
Rangpur,Gaibandha,12,0.22189955206577594,0.17700711564291408,2022
Rangpur,Kurigram,12,0.2542331565672743,0.20663920498313526,2022
Rangpur,Lalmonirhat,12,0.18631704701779844,0.17435992506821568,2022
Rangpur,Nilphamari,12,0.17357181138610198,0.16802898237551278,2022
Rangpur,Panchagarh,12,0.24475229993036557,0.21829797139249876,2022
Rangpur,Rangpur,12,0.19320770621936875,0.17894584343381095,2022
Rangpur,Thakurgaon,12,0.2293845212139094,0.19121257693620156,2022
Barisal,Barguna,12,0.397028486752296,0.3561683438969825,2022
