Area,District,Season,Crop Name,Transplant,Growth,Harvest,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Silt,Bulk_Density,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Extreme_Heat_Risk,LST_C,Yield
-0.19783647366861162,Sherpur,Kharif 1,Kakrol,April,May To July,July To Sep,-0.14965176438449826,0.5447542812805569,0.24534520963670509,-0.30608438321410153,-1.7490544363387188,-1.015765103946316,-1.8551974045352386,1.004482702650632,-1.4167604303990107,-2.050953042071827,0.23930160198375253,0.2786343476304455,2.9565816808515555,0.6455598750506921,-0.6509599702361177,0.2435568454671074,0.2517041299845609,-0.3935327820204807,0.3098355512881834,0.11995439520104847,Optimal,Loamy,1.0399638772403674,0.40429343190643113,-1.1900704821976529,Optimal,0.6918981039136607,1.2790334887521486,0.6152027664548029,0.13846819604307395,High Risk,0.31687801776941704,-0.3614424979860338
-0.19138958895587102,Munshiganj,Kharif 2,Radish,October,Nov To Feb,March,-1.5103156258148018,-0.9323889875238347,1.4180183550249925,1.1791012536664205,0.32369071530215204,0.41291167689002595,0.6751569788608404,1.0929236560436226,0.02826447662843959,-0.40893108605947787,0.19182187216960495,0.3941527212894112,0.009612742779272003,-0.3657625844819756,-1.4969660962392917,0.16342728580215227,1.1134234854956686,0.19670407323427622,-0.9398516547846455,-1.3821159027576504,Optimal,Loamy,-0.12479405171907515,0.08615999160967731,0.4404815915083557,Optimal,0.47715685579208583,-0.6807241990298983,0.2897747719417433,0.793841997755596,Low Risk,0.17869342382880896,0.4424549008175375
-0.18419620129661735,Chuadanga,Rabi,Lal Shak,September,Oct To Nov,Nov To Feb,-1.000066677778438,-0.37846026172218783,-0.3409913630574386,0.6840393747062465,0.33974724599602035,0.08416371559502887,1.153913303305758,-1.2204307919347939,0.5696735085908105,2.415180186735391,-1.5554321849910246,-1.5267778103880882,-1.73754230880026,-0.7405861702904885,1.3972653874557728,-0.6078112463553733,-0.9323514546742034,1.724761709616031,0.3098355512881834,0.4954719696907232,Optimal,Loamy,-0.23959554132233782,-0.34730754070324427,-0.284208219027648,Optimal,-1.2675890515307908,-0.6807241990298983,-0.7572712972709951,-1.0412046470394665,Low Risk,-1.173358307022239,-0.4121627096409379
-0.1961812431691454,Sunamganj,Rabi,Karala,February,March To July,Aug To Sep,-0.6599007124208621,1.0986830070822038,0.8316817823308488,2.169225011586769,-0.7720810339041843,-0.6389398920300247,-0.4692148277636672,-1.2969505200233675,1.0144768642658124,-0.1569896320341286,1.0692472791350518,1.2465382966214775,0.6798264143141056,-0.5965955605025443,0.15051951755635995,-0.35762599800795913,-0.12339704848556635,0.7738245539278144,-1.3440942815180008,1.6220246931597475,Optimal,Loamy,0.8865228991087597,0.41718872852382505,-0.8536073558773654,Optimal,-1.2605971699363934,-0.6598903404183704,-1.3601453427948995,-1.5155704463742443,Low Risk,-1.645026932508572,-0.42823854515504944
-0.20216819465712998,Faridpur,Kharif 2,Arhar,August,Sep To Oct,Nov,-0.14965176438449826,1.6526117328838505,-2.1000010811398697,-1.593245268510554,0.25189309215447636,0.08599366448857734,0.3484676115370355,1.073235086552214,0.45189280009132643,-0.14447713791986894,0.4482124131660019,0.6216889118297986,0.13642768258929436,-0.4166704027379052,1.3972653874557728,-0.41634137610791255,-0.647989314505074,0.7738245539278144,1.120630762621943,0.870989544180398,Optimal,Loamy,0.6820132129165754,0.3896661532092822,-0.5074385624516848,Optimal,0.45767829624439965,-0.6435196886040857,0.31620520011617476,1.4055242126872831,Low Risk,0.4961691754848644,-0.7916031268610074
-0.19480668026654008,Natore,Kharif 1,Chalkumra,March,April To July,July To Oct,-0.6599007124208621,0.17546846407945899,0.24534520963670509,0.1889774957460725,0.18145036698521302,-0.8861890466509935,-0.8984718220002025,-0.5109421067146288,-0.8267105955126064,0.161620974553164,-1.0730381300792855,-1.0454512534757308,-0.922115675099546,1.1959388374869864,0.46220598503121413,-0.8654546006179773,-0.9297346976914088,1.75427355237877,-0.8012541827617805,-0.25556317928862626,Optimal,Loamy,-0.5384560439256323,-0.8169598255502821,-0.720963238770329,Moderate,-0.6354571494528474,1.7168821125316356,0.6844089052821808,0.30699288791200796,High Risk,1.1197984429887304,-0.21547137656354845
-0.17053277431637087,Panchagar,Kharif 2,Cabbage,September,Oct To Jan,Feb,-1.170149660457226,-0.9323889875238347,0.8316817823308488,-0.30608438321410153,1.4193859422611688,0.2645690248522118,0.5411791157591116,1.0882313885734305,1.2643275320196756,0.8297124656030276,0.7938648462129959,0.6409419741062927,-0.021269651889489823,-1.2548314779989702,0.5957858996632911,-0.859489607831692,-0.4778665812144714,-1.2460971284995714,-0.13136640131793498,0.11995439520104847,Optimal,Loamy,-0.24986962129552048,-0.7884424005971871,-1.235363595356153,Moderate,0.7969737456628753,-0.6763084886046165,-0.6108517720177719,-0.5044222951606385,Low Risk,0.4577617466501578,0.9963001774390597
-0.1967250107193883,Coxsbazar,Kharif 1,Kolmi Shak,March,April To Aug,Sep To Oct,0.7007631490094415,0.5447542812805569,2.0043549277191364,1.6741631326265947,-0.4113523918357142,-0.9045480527463254,-1.4534574717338422,0.46553963834244727,-1.6816777071928057,-0.7561819706091818,-1.1072235355454716,-1.1618447663290827,-0.4135417714054662,0.5890131876723214,-0.11664031170780192,-0.8856429342084524,-0.8181071355573848,-0.5378129021938647,-0.21683484239870257,1.2465071186700727,Optimal,Loamy,0.7385233483445477,0.31812832526025925,-0.775962019034222,Optimal,1.8585223380395506,0.35388418886726236,-0.03924869463395548,-0.14864794565955536,Low Risk,0.8093456784261606,-0.30451164816930465
-0.20207059115960835,Magura,Kharif 2,Arhar,August,Sep To Oct,Nov,-0.14965176438449826,1.6526117328838505,-2.1000010811398697,-1.593245268510554,1.37477341173115,0.7928581162771638,0.854624454098226,1.0825862042528884,1.4008999262540653,-0.15536347653121213,2.030237010573398,1.6666051099268075,1.0162473945355124,-0.7939626786168534,0.016939602924279012,0.6688090896599718,0.3027372330114631,-0.8493267980227632,1.245368487442521,-0.25556317928862626,Optimal,Loamy,0.779139755199508,0.33526065287297124,-0.8212551321927223,Optimal,0.22793329279555335,-0.6729664444697674,0.2437959077285686,0.5566590980882071,Low Risk,0.5710818106127141,-0.7702883856865809
-0.1915235363752764,Kishoreganj,Kharif 2,Cabbage,September,Oct To Jan,Feb,-1.170149660457226,-0.9323889875238347,0.8316817823308488,-0.30608438321410153,-0.9601825784190534,-0.4186612991177131,-0.615615103142028,1.0906084497332493,-0.9919323025752239,-1.6969932895071387,0.6571232243482512,0.4274080106760834,2.427638538120633,0.043326784218550005,-0.2502202263398789,0.10942242044461509,0.06940059789452478,0.5278925309049995,-0.3854617666931872,0.11995439520104847,Optimal,Loamy,0.3054936341888191,0.25412893393366964,-0.05127220849821826,Optimal,0.7563385749848482,-0.6650784566682618,-0.6142089916146649,-0.2609977402388447,Low Risk,0.04984211235589444,0.3617166047138126
