District,Season,Crop Name,Transplant,Growth,Harvest,EVI,Soil_Moisture_mm,NDVI_Season_Min,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,Water_Availability_Cat,Wind_Mean,Wind_Max,Extreme_Heat_Risk,LST_C,is_extreme_Wind_Max,Yield,Combined_Area_Production,Combined_Temp_Min_Max_Avg,Combined_Humidity_Avg_MaxRelative_MinRelative,Combined_NDVI_Seaso_LAI_NDVI_Seaso_FPAR,Combined_NDVI_Season_Range_Std,Combined_sm_rootzone_surface,Combined_Moisture_R_Rootzone_S,Combined_Rain_Temp__Rainfall,Combined_Heat_StressDays_isextremeStressDays_IsExtreme
Bagerhat,Kharif 1,Green Papaya,June,June To August,August To September,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,17.277108433734941,0.000726896901073,0.579174901185771,0.439574314574315,0.411813407875612,0.139646677598735,0.588746257358188,0.172351268082588,0.176380303965977,1.000000000000000
Bagerhat,Kharif 1,Amra,June,June To August,August To September,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,6.700598802395209,0.000643968520268,0.579174901185771,0.439574314574315,0.411813407875612,0.139646677598735,0.588746257358188,0.172351268082588,0.176380303965977,1.000000000000000
Bagerhat,Kharif 1,Wood Apple,May,June To August,August To September,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,1.000000000000000,0.000595339726539,0.579174901185771,0.439574314574315,0.411813407875612,0.139646677598735,0.531806315784952,0.177419775018513,0.176380303965977,1.000000000000000
Bagerhat,Kharif 1,Green Coconut,May,June To August,August To September,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,28.860973187686195,0.014246924108989,0.579174901185771,0.439574314574315,0.411813407875612,0.139646677598735,0.531806315784952,0.177419775018513,0.176380303965977,1.000000000000000
Bagerhat,Kharif 2,Oal Kachu,September,Oct To Dec,Dec To Feb,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,1.942857142857143,0.000056710671019,0.502511528326746,0.204942279942280,0.798021131627294,0.417919530431853,0.531550591692043,0.231835584432225,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Barbati,September,Oct To Dec,December To April,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,1.192560175054705,0.000596008510779,0.579174901185771,0.507395382395382,0.798021131627294,0.417919530431853,0.450194353153393,0.284979462562462,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Puishak,August,Sep To Jan,Feb,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,2.851851851851852,0.000952124740599,0.399991765480896,0.433621933621934,0.798021131627294,0.417919530431853,0.546556978003274,0.223297236485479,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Palong Shak,August,Sep To Jan,Feb,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,3.024549918166940,0.001316804759327,0.399991765480896,0.433621933621934,0.798021131627294,0.417919530431853,0.546556978003274,0.223297236485479,0.429320912387876,0.000000000000000
Bagerhat,Rabi,Sesame,November,Dec To Jan,Feb,0.391145255684023,0.209503867897117,0.791334379790325,0.073983025583401,0.143601240036679,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.336416868005897,0.377656945130994,Low Risk,0.021335951286758,0.000000000000000,0.283018867924528,0.000233222153229,0.824275362318841,0.000000000000000,0.807708491028537,0.175683121283582,0.453019431588136,0.265435962251381,0.057876697445919,0.000000000000000
Bagerhat,Kharif 2,Garlic,October,Nov To Jan,Feb,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,1.355704697986577,0.000204784501332,0.579174901185771,0.365800865800866,0.798021131627294,0.417919530431853,0.498409431518961,0.247077393174539,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Cauliflower,September,Nov To Jan,Feb,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,5.348936170212766,0.001519710377795,0.310400197628458,0.631132756132756,0.798021131627294,0.417919530431853,0.501882743364858,0.243474077945237,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Cabbage,September,Oct To Jan,Feb,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,6.221642764015646,0.002791492665846,0.249217720685112,0.575216450216450,0.798021131627294,0.417919530431853,0.531550591692043,0.231835584432225,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Rape & Mustard,October,Nov To Feb,Feb To April,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,0.254607508532423,0.001275516418126,0.467185441370224,0.569264069264069,0.798021131627294,0.417919530431853,0.414973428984336,0.303396183328229,0.429320912387876,0.000000000000000
Bagerhat,Kharif 1,Date Palm,April,April To May,Feb To March,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,1.075362318840580,0.002591339494786,0.353919631093544,0.507395382395382,0.411813407875612,0.139646677598735,0.257834527370485,0.402118979467685,0.176380303965977,1.000000000000000
Bagerhat,Kharif 2,Lentil,October,Nov To Feb,Feb To March,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,0.338854382332643,0.001318232924260,0.178565546772068,0.952380952380952,0.798021131627294,0.417919530431853,0.454630657623122,0.278722687958105,0.429320912387876,0.000000000000000
Bagerhat,Rabi,Boroi,July,December To February,February To March,0.391145255684023,0.209503867897117,0.791334379790325,0.073983025583401,0.143601240036679,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.336416868005897,0.377656945130994,Low Risk,0.021335951286758,0.000000000000000,1.477653631284916,0.001029225364528,0.378870223978920,0.180194805194805,0.807708491028537,0.175683121283582,0.377787920896478,0.314321876321620,0.057876697445919,0.000000000000000
Bagerhat,Kharif 1,Taramind,February,March To April,February To May,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,2.843137254901961,0.000104503159623,0.867794795783926,0.315836940836941,0.411813407875612,0.139646677598735,0.269457481147376,0.350824100931246,0.176380303965977,1.000000000000000
Bagerhat,Rabi,Banana,January,Jan To Jan,Jan,0.391145255684023,0.209503867897117,0.791334379790325,0.073983025583401,0.143601240036679,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.336416868005897,0.377656945130994,Low Risk,0.021335951286758,0.000000000000000,4.158401540683679,0.005572269957277,0.555500658761528,0.693001443001443,0.807708491028537,0.175683121283582,0.423063356686372,0.265594914694623,0.057876697445919,0.000000000000000
Bagerhat,Rabi,Lemon,January,Jan To Jan,Jan,0.391145255684023,0.209503867897117,0.791334379790325,0.073983025583401,0.143601240036679,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.336416868005897,0.377656945130994,Low Risk,0.021335951286758,0.000000000000000,4.404494382022472,0.000247773854866,0.266880764163373,0.643037518037518,0.807708491028537,0.175683121283582,0.423063356686372,0.265594914694623,0.057876697445919,0.000000000000000
Bagerhat,Kharif 1,Safeda,April,April To May,Jan To March,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,22.965517241379313,0.000660720860531,0.496500329380764,0.439574314574315,0.411813407875612,0.139646677598735,0.299147613731916,0.368011017107921,0.176380303965977,1.000000000000000
Bagerhat,Kharif 2,Patal,August,Sep To Jan,Jan To March,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,1.717948717948718,0.000059259782178,0.667490118577075,0.507395382395382,0.798021131627294,0.417919530431853,0.507736111814349,0.249991161819519,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Gourd,July,Aug To Jan,Jan To March,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,3.940251572327044,0.001641047472041,0.622694334650856,0.693001443001443,0.798021131627294,0.417919530431853,0.510929630674206,0.243086933623866,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Betelnut,July,Aug To Jan,Jan To March,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,2.112805561785154,0.007730558771649,0.779479578392622,0.698953823953824,0.798021131627294,0.417919530431853,0.510929630674206,0.243086933623866,0.429320912387876,0.000000000000000
Bagerhat,Kharif 1,Chalkumra,March,April To July,July To Oct,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,2.324951644100580,0.000946153098490,0.481389986824769,0.569264069264069,0.411813407875612,0.139646677598735,0.469034674083339,0.243568761903529,0.176380303965977,1.000000000000000
Bagerhat,Kharif 1,Kakrol,April,May To July,July To Sep,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,1.612500000000000,0.000239063292613,0.579174901185771,0.507395382395382,0.411813407875612,0.139646677598735,0.472761862213420,0.223015307795996,0.176380303965977,1.000000000000000
Bagerhat,Kharif 2,Black Berry,June,July To August,June To September,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,11.028571428571428,0.000204309954745,0.579174901185771,0.433621933621934,0.798021131627294,0.417919530431853,0.588746257358188,0.172351268082588,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Jamrul,June,July To August,June To September,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,4.793650793650793,0.000186414283654,0.779479578392622,0.698953823953824,0.798021131627294,0.417919530431853,0.588746257358188,0.172351268082588,0.429320912387876,0.000000000000000
Bagerhat,Kharif 1,Jhinga,April,May To June,June To Aug,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,1.775316455696202,0.000497217480123,0.499053030303030,0.698953823953824,0.411813407875612,0.139646677598735,0.427796384492166,0.236404224437952,0.176380303965977,1.000000000000000
Bagerhat,Kharif 2,Pineapple,September,Sep To May,June To Aug,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,1.326086956521739,0.000061748094770,0.622694334650856,0.563311688311688,0.798021131627294,0.417919530431853,0.463696259918271,0.250868997877051,0.429320912387876,0.000000000000000
Bagerhat,Kharif 1,Lady’S Finger,April,May To June,June To Sep,0.380316489527487,0.369506438836165,0.364915477933282,0.116342599521767,0.568187639406288,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.587128090719561,0.528917449332674,High Risk,0.608659990537233,0.000000000000000,1.361233480176211,0.000627631420332,0.355195981554677,0.693001443001443,0.411813407875612,0.139646677598735,0.472761862213420,0.223015307795996,0.176380303965977,1.000000000000000
Bagerhat,Kharif 2,Carrot,October,Nov To Feb,March,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,2.088888888888889,0.000076311686609,0.308218050065876,0.360101010101010,0.798021131627294,0.417919530431853,0.454630657623122,0.278722687958105,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Radish,October,Nov To Feb,March,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,5.140083217753121,0.002262057673006,0.213891633728590,0.828643578643579,0.798021131627294,0.417919530431853,0.454630657623122,0.278722687958105,0.429320912387876,0.000000000000000
Bagerhat,Rabi,Chili,October,Nov To March,March To April,0.391145255684023,0.209503867897117,0.791334379790325,0.073983025583401,0.143601240036679,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.336416868005897,0.377656945130994,Low Risk,0.021335951286758,0.000000000000000,0.565573770491803,0.000866297332050,0.467185441370224,0.180194805194805,0.807708491028537,0.175683121283582,0.414973428984336,0.303396183328229,0.057876697445919,0.000000000000000
Bagerhat,Rabi,Onion,October,Nov To March,March To April,0.391145255684023,0.209503867897117,0.791334379790325,0.073983025583401,0.143601240036679,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.336416868005897,0.377656945130994,Low Risk,0.021335951286758,0.000000000000000,2.259146341463415,0.000589804024047,0.378870223978920,0.365800865800866,0.807708491028537,0.175683121283582,0.414973428984336,0.303396183328229,0.057876697445919,0.000000000000000
Bagerhat,Rabi,Ginger,October,Nov To March,March To April,0.391145255684023,0.209503867897117,0.791334379790325,0.073983025583401,0.143601240036679,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.336416868005897,0.377656945130994,Low Risk,0.021335951286758,0.000000000000000,1.555555555555556,0.000025338369019,0.378870223978920,0.371753246753247,0.807708491028537,0.175683121283582,0.414973428984336,0.303396183328229,0.057876697445919,0.000000000000000
Bagerhat,Kharif 2,Motor,October,Nov To March,March To April,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,0.319148936170213,0.000125886637152,0.467185441370224,0.760822510822511,0.798021131627294,0.417919530431853,0.414973428984336,0.303396183328229,0.429320912387876,0.000000000000000
Bagerhat,Rabi,Groundnut,October,Nov To March,March To April,0.391145255684023,0.209503867897117,0.791334379790325,0.073983025583401,0.143601240036679,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.336416868005897,0.377656945130994,Low Risk,0.021335951286758,0.000000000000000,0.608695652173913,0.000046431187968,0.667490118577075,0.822691197691198,0.807708491028537,0.175683121283582,0.414973428984336,0.303396183328229,0.057876697445919,0.000000000000000
Bagerhat,Kharif 2,Cucumber,September,Nov To March,March To Jun,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,2.476007677543186,0.000990011443145,0.622694334650856,0.575216450216450,0.798021131627294,0.417919530431853,0.412220130811591,0.275150377975868,0.429320912387876,0.000000000000000
Bagerhat,Kharif 2,Green Palmyra,April,August To October,May,0.490077235638692,0.991534558933740,0.641307825422997,0.157889076151223,0.087418836145713,0.314814814814816,1.000000000000000,1.000000000000000,0.166979461822064,0.224365820561790,0.879163108454313,0.083333333333332,0.193442622950820,Optimal,Loamy,Optimal,0.485245731283570,0.688086999505685,Low Risk,0.413473919530238,0.000000000000000,36.311111111111110,0.001583418805033,0.779479578392622,0.575216450216450,0.798021131627294,0.417919530431853,0.240613376473718,0.324251171888809,0.429320912387876,0.000000000000000
