ADM2_NAME,ADM2_CODE,Month,Year,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm
Gaibandha,5807,1,2022,0.21370902334290579,0.506183780248528,3.0578552662228926,294.87913302592705,4.545134762952233
Kurigram,5809,1,2022,0.20499665110858767,0.49490654530326444,3.087355138747968,294.69142017217206,3.8021343762877726
Lalmonirhat,5810,1,2022,0.3015040634872642,0.8424719608990252,4.38614919905651,294.26306121954195,5.435672951092521
Nilphamari,5814,1,2022,0.272183092701903,0.7169482547738034,4.166459088504528,293.8910120824588,4.678272400959525
Panchagarh,5816,1,2022,0.2709797142692556,0.7281250495114144,4.127231673488962,294.36258626088585,4.431340617798384
Rangpur,5818,1,2022,0.29289416355906867,0.7672386299794778,4.24748482795505,294.226921853674,6.047433470363544
Thakurgaon,5820,1,2022,0.3579453798354573,0.9516998730926954,4.76750195090422,294.1570380977442,4.209302512972253
Barguna,5761,1,2022,0.2401444436207392,0.7779673571196184,3.851456512308858,296.70174338514386,13.311782057666294
Barisal,5762,2,2022,0.26189949116571976,1.2955967239155568,4.76234695501942,297.75295280329294,6.291647068414293
Bhola,5763,2,2022,0.21224047092373866,1.0953521975237042,4.3688259912791665,298.0163457525446,12.238141635338685
Jhalokati,5764,2,2022,0.28351049724863275,1.1444777507172983,4.819205788727156,298.56955493267816,5.1320838295756035
Patuakhali,5765,2,2022,0.20975164659876824,0.600961948037766,3.1834064463437346,300.32540983618065,11.892870387214383
Pirojpur,5766,2,2022,0.29970602509014904,1.513905858321145,5.29249553349933,298.11373049319025,5.05248237401496
Bandarban,5767,2,2022,0.3884407305202579,3.201502360438268,7.494217210514452,299.0817024859585,2.9944269846073994
Brahamanbaria,5768,2,2022,0.3483592784247389,1.2114221274395083,4.933299117953332,297.82784171431285,6.18278535904204
Chandpur,5769,2,2022,0.3153184213100518,1.80638537679829,5.718201429495941,296.94130157703194,4.149542644506656
Chittagong,5770,2,2022,0.30278273952714607,1.4779850988904908,5.405923948217938,299.6464461185995,7.537357751177352
Comilla,5771,2,2022,0.3254163913286901,1.1673234135453348,4.928288469747078,298.05159596088214,7.01927220647858
Cox's Bazar,5772,2,2022,0.29399116172677425,1.8391969928294716,5.550911971348142,300.0622311797627,12.567558895947768
Feni,5773,2,2022,0.29304768367376194,1.1126292278337329,4.868831519582216,299.1495126900699,9.00096257657683
Khagrachhari,5774,2,2022,0.3821853644327739,2.730118417631602,6.939892366131673,298.20771769529676,6.373808143564035
Lakshmipur,5775,2,2022,0.2495563246487745,1.9997958076889981,5.349527872505178,297.66732622826487,6.483866145771893
Noakhali,5776,2,2022,0.3061394198078167,1.888111863724186,5.42699973243244,298.4681603197015,14.746246762586782
Rangamati,5777,2,2022,0.36363729257486443,3.566072515253852,7.64990301779145,297.2962178879634,3.4389240342967136
Dhaka,5778,2,2022,0.25920264583116187,0.999792637921415,4.497542626784311,298.88899532914405,6.4590574008707575
Faridpur,5779,2,2022,0.3032267182377563,1.2144145233841586,5.2546322674644195,298.5055443184283,8.180165496622251
Gazipur,5780,2,2022,0.2908490049003514,1.2084595180783626,4.9812678673123285,297.96422674227586,9.033219356039664
Gopalganj,5781,2,2022,0.3160460389352987,1.5311610066731332,5.336367275863712,298.0377249876434,6.310390498805395
Jamalpur,5782,2,2022,0.23684085397793248,0.9271607729474775,4.2054311320031195,297.258677003204,10.104436021673997
Kishoreganj,5783,2,2022,0.379594418903316,1.2540469811770165,5.007265475499061,296.70778530672817,6.793663126574316
Madaripur,5784,2,2022,0.3333065274191629,1.375838725560664,5.617048204231212,297.8896133319713,4.593384300117133
Manikganj,5785,2,2022,0.2707737733312183,1.1021525733530755,4.856731819857795,297.81824630120593,8.044288473890846
Munshiganj,5786,2,2022,0.382533562471187,1.8235637836905811,6.12494583643105,297.4967878961576,4.299258841679315
Mymensingh,5787,2,2022,0.24164734249069897,0.8635956406894509,4.149332808794794,297.30920799562705,8.398788818912655
Narayanganj,5788,2,2022,0.26626964086884325,0.8491437490179087,4.033319776631325,298.73048133551055,4.281231277736495
Narsingdi,5789,2,2022,0.30949299716254663,1.2381882501076762,4.981304479723672,297.95101580877486,6.181088852690597
Netrakona,5790,2,2022,0.3044402189832685,1.0064334927529206,4.405640737518739,296.91451807622957,6.891980853381328
Rajbari,5791,2,2022,0.2667660754912593,1.1037124457183831,4.833853927423058,298.2922163496274,11.399189231118813
Shariatpur,5792,2,2022,0.32809626478757853,1.3329693473028414,5.445252636981436,297.8300080439464,3.6859096355588714
Sherpur,5793,2,2022,0.23839541495955155,0.8405250311273196,3.923313035372892,296.91032872959573,10.89739360849704
Tangail,5794,2,2022,0.25074306600423935,1.048060127466684,4.713177689921943,297.7981642614683,10.725027172046477
Bagerhat,5795,2,2022,0.3039288535197974,3.078704928014305,6.572031268304706,297.11942211741024,8.01543140997812
Chuadanga,5796,2,2022,0.3567987101121976,1.5026060197732025,5.909776015573767,297.58718418562637,9.493585240465816
Jessore,5797,2,2022,0.26661381554578867,1.0335192208348627,4.395139928613739,298.01298036689747,4.629283170123559
Jhenaidah,5798,2,2022,0.2903301389565444,1.1692081714807587,4.958608293102883,298.1006973738657,8.842306868649212
Khulna,5799,2,2022,0.2633713887638364,2.3546486890385645,5.273745290705426,297.49308353215065,7.560444461463729
Kushtia,5800,2,2022,0.3248498902369262,1.4672809426557436,5.600213165889794,297.7507659068066,10.81131320896618
Magura,5801,2,2022,0.28771062030945116,1.1167532505662643,4.816815900119942,298.44174328109364,8.92420163622387
Meherpur,5802,2,2022,0.39208905572162994,1.794160301393392,6.421457310442992,297.35129844297495,12.943054935125321
Narail,5803,2,2022,0.2897370434932795,1.0990869314463798,4.759269300230328,298.18585567337027,4.901030512858183
Satkhira,5804,2,2022,0.25721706055673865,2.070599303609012,5.2100488589080864,297.5638488143987,5.829282384964419
Habiganj,5821,2,2022,0.34616271987891,1.4628621182609536,5.311325888358126,297.6739314038533,8.066829633657594
Maulvibazar,5822,2,2022,0.3079582840793371,1.44217104914338,5.058516245190059,298.2176026479464,7.118321747744675
Sunamganj,5823,2,2022,0.3665312766174657,1.541465111912961,5.356586360530179,296.1675918341484,6.773560073607245
Sylhet,5824,2,2022,0.29344859998287653,1.0348990191886864,4.471859112613428,297.95971022578203,7.293617782325497
Bogra,5805,2,2022,0.22088022784484576,0.9054329370840517,4.133556393983686,297.21851562765914,11.624592202219237
Joypurhat,5808,2,2022,0.21846489145176995,0.892776430643177,4.1776842664370015,297.2680699711332,10.60885980441341
Naogaon,5811,2,2022,0.23448088900738395,0.9211017739258442,4.151146269934331,296.81125088134775,9.92834154005297
Natore,5812,2,2022,0.34409806230063644,1.4797500842455782,5.716545015897615,297.301065132496,11.51361879879145
Nawabganj,5813,2,2022,0.2636932084744987,0.9563921582826952,4.339196298389207,296.7653740929037,9.063427691197996
Pabna,5815,2,2022,0.28904952092558744,1.1854345000443844,5.11376884024304,298.1589870131396,9.129415261855911
Rajshahi,5817,2,2022,0.27003463592565147,1.1245992924602173,4.82142474118217,297.2230452321445,10.382602583250469
Sirajganj,5819,2,2022,0.21280670134143637,0.8290296949992281,3.8163027300407717,297.5841384050571,9.05997141164761
Dinajpur,5806,2,2022,0.22765403788423458,0.9194267989958406,4.054027238471001,296.69743881927604,9.362046535429537
Gaibandha,5807,2,2022,0.2079918310917498,0.7524704122131939,3.578437984357225,296.7492845252924,9.531180088539376
Kurigram,5809,2,2022,0.19466504110849148,0.8161367463876655,3.7311804250414085,296.15711828551764,7.556880695206645
Lalmonirhat,5810,2,2022,0.3439491671137304,1.619391196416031,5.749187595567538,295.9485221076426,7.834716989336107
Nilphamari,5814,2,2022,0.27493349749645507,1.2211977119195516,4.986711584982344,295.94974994435444,7.253593388147193
Panchagarh,5816,2,2022,0.26354636960468586,1.0532770376679668,4.71659296199614,296.89608840960244,7.689507851979457
Rangpur,5818,2,2022,0.25937155795948535,1.0708229207675921,4.550146572808659,296.5373108601701,9.265849649177937
Thakurgaon,5820,2,2022,0.32797470234797993,1.513549941177284,5.929477152743989,296.3457187890601,8.606854224658795
Barguna,5761,2,2022,0.2194587644733828,0.7149573618190348,3.576349510176046,300.28713575903936,12.161940369447807
Barisal,5762,3,2022,0.3462586570135497,1.6102664971477911,5.163668899177229,302.23346037273205,3.4711748373547793
Bhola,5763,3,2022,0.2690654125479949,1.4262033987056566,4.936046901754594,302.1865153440605,10.502818382983243
Jhalokati,5764,3,2022,0.39334779156360683,1.5139489267347874,5.303123574443042,303.2406697825364,2.4559091760570606
Patuakhali,5765,3,2022,0.2867115304163968,0.8387349069428977,3.7296109291951662,304.8014711204162,10.399783323716722
Pirojpur,5766,3,2022,0.377069257260514,1.693051619522183,5.368290578263722,302.60023538953135,2.1693491771771227
Bandarban,5767,3,2022,0.33862587190539356,2.321767778870514,5.8937356332656465,304.7592799493427,1.8970064518897356
Brahamanbaria,5768,3,2022,0.4389336263997422,1.7726373634117942,5.851464123723949,301.95387598616827,2.967730853972591
Chandpur,5769,3,2022,0.3587223148621605,2.1114632465069123,6.084688418949081,301.5762915227983,2.0491109987601064
Chittagong,5770,3,2022,0.3485785945135455,1.527315964052995,5.0815431184708855,304.1030266510476,5.804253503653345
Comilla,5771,3,2022,0.4215059230254856,1.5927352929842593,5.670079478355216,302.235026615338,3.304755518769415
Cox's Bazar,5772,3,2022,0.33108818171768484,1.7042001969436933,5.077499101120425,303.8726437557717,12.201265354300793
Feni,5773,3,2022,0.3794757143484585,1.3807794439479226,5.110887300031252,303.64240162492905,5.238627967658209
Khagrachhari,5774,3,2022,0.3650510216923332,2.218733854761807,5.747381592635668,304.0750678016168,2.3999082763914745
Lakshmipur,5775,3,2022,0.34416102113128855,2.3517846117383496,5.893108240606117,302.110020654175,3.978324842985573
Noakhali,5776,3,2022,0.3718228473048365,2.1416994065832613,5.657250932644318,303.06597682416003,13.098318618284676
Rangamati,5777,3,2022,0.3404075855790521,2.605321074835905,6.100234575874338,303.2614651791955,1.854948061130324
Dhaka,5778,3,2022,0.3093792356407276,1.1115969319604886,4.346516069588799,303.8489470921803,2.5109047474997688
Faridpur,5779,3,2022,0.32815046319587843,1.057160744811019,4.533061794953092,304.49360772082673,4.218093069050191
Gazipur,5780,3,2022,0.3512517689004526,1.2672545570809968,4.7874626963186095,303.32282705212606,4.174704557153383
Gopalganj,5781,3,2022,0.45426689686012056,2.2233958054055685,6.21169273497622,302.450396645811,2.532395808938058
Jamalpur,5782,3,2022,0.3990422130351799,1.4801252577009005,5.242802635351176,301.98074099930625,5.488352918300053
Kishoreganj,5783,3,2022,0.4653491858207745,1.731219117918635,5.756241840386058,301.29861954261764,3.5487614039066466
Madaripur,5784,3,2022,0.36387659775374476,1.4118584741538946,5.064089853430704,303.47086653184704,1.9203461415621443
Manikganj,5785,3,2022,0.308885189370157,1.043897991408665,4.3202792070852984,302.9298080420583,3.2195428586236847
Munshiganj,5786,3,2022,0.3421524912721777,1.4991530329359295,5.018214914323579,302.89853444924705,1.9895513013891424
Mymensingh,5787,3,2022,0.42596847433656276,1.4881460053446112,5.279044124231615,301.9011524675702,4.8572456989216075
Narayanganj,5788,3,2022,0.29560024937699936,0.9314595154183303,3.9489638696285496,303.4513839058659,2.124957612246921
Narsingdi,5789,3,2022,0.3960258606097609,1.5250453777331303,5.4235137047100626,302.34344220182527,3.0493317248061764
Netrakona,5790,3,2022,0.48632040377757385,1.8477130100673766,5.861592775757011,301.25799982883797,4.947324307960905
Rajbari,5791,3,2022,0.3048316938490984,1.0173423521208573,4.378066580238662,304.29766854638456,5.779836057717134
Shariatpur,5792,3,2022,0.3165449943052065,1.1511245221577247,4.557546700233614,303.558603337695,1.8537401318126325
Sherpur,5793,3,2022,0.46296659871893125,1.8915042659735846,6.068961215020025,300.79106701863475,7.228484170166346
Tangail,5794,3,2022,0.4033787801520473,1.4835652499914826,5.261003626324925,302.4701314658617,4.89622733292477
Bagerhat,5795,3,2022,0.34395905698430534,2.863650753768839,6.031037056447896,301.6343021034007,6.062475465057556
Chuadanga,5796,3,2022,0.4270963971962234,1.571666211130328,5.630353501507233,303.13568516633524,3.092908057896232
Jessore,5797,3,2022,0.45184750897135423,1.8671051840545416,5.977328270655919,302.3382162304466,1.940439410378094
Jhenaidah,5798,3,2022,0.4317834669840982,1.5795850759632626,5.5579437725197405,303.11010089824725,3.5872876822883932
Khulna,5799,3,2022,0.29532794768095727,2.2504445075388917,5.24634211275603,301.8786182313554,5.791752528661816
Kushtia,5800,3,2022,0.33324467351779674,1.120135290474326,4.545085413138613,304.3404224851639,4.442679386258567
Magura,5801,3,2022,0.3856724237341302,1.3867772093790414,5.1542924011402045,303.7379297276324,4.036494481735707
Meherpur,5802,3,2022,0.3784847958443615,1.2701372694758526,5.050339175092839,304.2506613815727,5.239727568950667
Narail,5803,3,2022,0.3967827973399397,1.5185445387797671,5.3824323031620604,303.1026165070911,1.9552701792398057
Satkhira,5804,3,2022,0.296714881587734,2.3315014475815423,5.572664119860728,301.93988822379885,4.533996847835732
Habiganj,5821,3,2022,0.44244175605684527,1.932913557846266,5.92428691079286,302.7086424923502,4.441579981932183
Maulvibazar,5822,3,2022,0.35000688653993717,1.5342479020178248,5.0076810288714375,304.25174099748045,5.352645301510194
Sunamganj,5823,3,2022,0.4369388691399127,1.7121499427332623,5.3302221441199285,301.6487740384731,6.959361219145865
Sylhet,5824,3,2022,0.32861019676123,1.08137630538494,4.141013771361325,304.12698531497625,8.226553059987861
Bogra,5805,3,2022,0.39262681828669843,1.6995805888117719,5.4915009111992354,302.4689200526771,6.2305530217154566
Joypurhat,5808,3,2022,0.3687051078320093,1.6362181320542852,5.42138500178581,302.7107940137262,5.818237250564696
Naogaon,5811,3,2022,0.45180464569038586,2.121811163396881,6.135474477108546,301.9947026075723,4.217280364591017
Natore,5812,3,2022,0.39705222220719166,1.7530140142452884,5.44469633964363,303.2903944002787,5.975198084078376
Nawabganj,5813,3,2022,0.36859505087361544,1.5103183341953068,5.376016166749233,303.2398547908143,3.957703991839048
Pabna,5815,3,2022,0.3300057702020997,1.1092860938235958,4.488409517256383,304.23609988415313,3.445504122856651
Rajshahi,5817,3,2022,0.3217887933876525,1.2454149014064668,4.797221751268615,303.6853481332855,3.9109128262170954
Sirajganj,5819,3,2022,0.37829130136057804,1.6214282190225549,5.240419332197976,302.47746680450683,3.899610555427603
Dinajpur,5806,3,2022,0.3546395507376418,1.6327268448188765,5.531438468024679,302.51843856689095,5.0866533108223395
Gaibandha,5807,3,2022,0.35883478323922124,1.488232135337804,5.11477063305767,302.3694359811531,5.6264958522825435
Kurigram,5809,3,2022,0.3120474359784699,1.2374614967466975,4.611354133643891,301.9293568883854,4.103546643735085
Lalmonirhat,5810,3,2022,0.373606764566462,1.6031804765467168,5.443772501727189,302.1833919021893,4.134288444786067
Nilphamari,5814,3,2022,0.382735783939839,1.7307750025255395,5.751170055952847,301.78775611946645,3.9745150324619622
Panchagarh,5816,3,2022,0.32168544866633214,1.2838551440219654,4.918897500442027,303.49914323295184,3.915126267863782
Rangpur,5818,3,2022,0.33462661601138877,1.3764651111408472,5.031880930631783,302.6840495831028,5.157736177985399
Thakurgaon,5820,3,2022,0.3240247326317399,1.2627348474846194,4.944481613713069,303.15213656438317,4.861736452807289
Barguna,5761,3,2022,0.27921333680301613,0.9061097314101874,3.8980050428370006,304.82017473356416,10.533710937779492
Barisal,5762,4,2022,0.3766319503688202,1.5068262073097995,4.802433981391619,301.2821742922068,2.9205844026739882
Bhola,5763,4,2022,0.2946828002801991,1.3672535477075758,4.380006881927623,301.022565161492,10.342929505203317
Jhalokati,5764,4,2022,0.42344881740970935,1.4536967054625871,4.992291294308081,301.23460641411117,2.0652057081903323
Patuakhali,5765,4,2022,0.35878176340932405,0.9750492786222958,3.872009329241457,303.21622830045465,10.377901751264806
Pirojpur,5766,4,2022,0.39725753565733973,1.5260137000718361,4.842302953483919,301.4283626998905,1.9731548777040389
Bandarban,5767,4,2022,0.3824165975338056,2.2491599749349196,5.645614696896379,304.8749676020621,2.3988721117050495
Brahamanbaria,5768,4,2022,0.3676086107188971,1.151711103292861,4.2954130429715045,301.77011616408754,7.790449377946193
Chandpur,5769,4,2022,0.37371408479742185,1.7600773735333326,5.214597519847533,300.943654109834,2.2584482505784216
Chittagong,5770,4,2022,0.37771767539472345,1.465434028709719,4.585836475917842,303.5775793013344,5.9604892591409255
Comilla,5771,4,2022,0.41465698662500666,1.351182084603006,4.946755247671111,301.74158472779544,4.147681246670496
Cox's Bazar,5772,4,2022,0.3315048624951153,1.4996210309383695,4.504928955222998,303.45522266635095,12.47636874125668
Feni,5773,4,2022,0.4001630407258584,1.3495459694935177,4.875322229884744,301.8763819114003,4.845124072696839
Khagrachhari,5774,4,2022,0.4080973506335806,2.209388703148341,5.441730947500076,303.31637206057525,3.1987392097288425
Lakshmipur,5775,4,2022,0.353025400650851,2.326916450164819,5.728996352302488,300.6984954109381,3.652471350479609
Noakhali,5776,4,2022,0.35503400756954595,1.8023438890502357,4.824144982464931,301.69400012386967,12.78881083804464
Rangamati,5777,4,2022,0.37773733181210517,2.368622436756846,5.432223370795138,303.1269513817452,2.7920460745851434
Dhaka,5778,4,2022,0.346656617037189,1.0099156432915068,3.9530700783650583,303.8436888655498,4.886333997495443
Faridpur,5779,4,2022,0.35697027623614147,1.0000561958982963,4.085385376812195,304.74230376512054,3.729867997429691
Gazipur,5780,4,2022,0.39589600022733773,1.208258640229693,4.448803718544495,302.83518925627715,6.40584551144207
Gopalganj,5781,4,2022,0.4318095322601165,2.007119076519062,5.699900008592329,302.3632323043247,1.358733982118018
Jamalpur,5782,4,2022,0.4039936869508406,1.2782668895661542,4.252736498968593,301.02044655416273,21.07613537520668
Kishoreganj,5783,4,2022,0.36987558204180876,1.26406522516832,4.546953039341899,300.3312742739483,12.487958111566732
Madaripur,5784,4,2022,0.37911703409189323,1.1776567103066178,4.327515696065736,303.2014538688754,1.7037425554772323
Manikganj,5785,4,2022,0.3765490643654365,1.3124455422592043,4.78447105046484,302.72285976020345,4.340367698035357
Munshiganj,5786,4,2022,0.3441402674483164,1.1406002275149882,4.051224833767761,303.14311789095876,3.228372735847804
Mymensingh,5787,4,2022,0.4282991215207726,1.5553924229707528,5.156078069780462,300.8590708813604,16.923311043941442
Narayanganj,5788,4,2022,0.34697248717178353,0.9454089216303728,3.880922287086045,303.394299637295,5.16717771648688
Narsingdi,5789,4,2022,0.41087119105666736,1.3322037627343355,4.6780100704014105,302.1236362117524,6.485354685927045
Netrakona,5790,4,2022,0.411840873041941,1.5136803511153454,4.931376485890726,300.03780399721643,22.903431317126707
Rajbari,5791,4,2022,0.3271914927443331,1.0022167362924341,4.058035271074484,305.2880728100601,4.1450498187966405
Shariatpur,5792,4,2022,0.32837753010092646,1.0132545188541244,3.9057192411156754,303.45948306139684,1.7771738401995993
Sherpur,5793,4,2022,0.44496886231841604,1.9739417732026103,5.36862500028349,299.8336992202681,24.012927319554667
Tangail,5794,4,2022,0.4469328205297752,1.4300099474001071,4.972699744384982,302.3865162232497,8.631792691485682
Bagerhat,5795,4,2022,0.3217691982050984,1.9715465260864609,4.623711759205024,301.29239886335927,5.839215152339505
Chuadanga,5796,4,2022,0.37864805604370166,1.2621380245872726,4.864971566829828,304.7315474836776,3.0635501931528646
Jessore,5797,4,2022,0.41926100363642593,1.6542005043478025,5.524241885346377,302.5189095677509,1.8882196286317008
Jhenaidah,5798,4,2022,0.41193390425354354,1.4601179939918443,5.219834028240281,303.9194105187069,3.4684436484315997
Khulna,5799,4,2022,0.28709893161806044,1.757641121994455,4.612573226648313,302.4104461573148,5.675477201838009
Kushtia,5800,4,2022,0.33063586383914717,0.9836806039234919,4.054954750636331,305.27627990316074,3.5437634337972113
Magura,5801,4,2022,0.4006020679981611,1.248645068474109,4.741888760989563,303.95348511081244,3.319200660990437
Meherpur,5802,4,2022,0.3490645492839768,1.012668226679441,4.216737431749447,305.53240400612646,3.3088720010449215
Narail,5803,4,2022,0.378232297870436,1.3501440600788415,4.991798988745075,303.1103625673705,1.4574669282996786
Satkhira,5804,4,2022,0.25230619460943704,1.8226554190146467,4.562067398620797,302.2602694201515,4.492574647061165
Habiganj,5821,4,2022,0.3990611978072227,1.5778897279502813,5.01881906502147,300.74907732823397,13.749766069782204
Maulvibazar,5822,4,2022,0.4120012614460331,1.760220796555736,5.187206880702117,301.15499101521596,14.65356919647419
Sunamganj,5823,4,2022,0.32089605940244986,1.3776258520935978,4.440834090997755,298.8501945553403,24.01930992492975
Sylhet,5824,4,2022,0.32439272530279445,1.234827938236114,4.402287069334087,299.6354243012771,23.596305216894415
Bogra,5805,4,2022,0.4501918125669126,1.459427306276945,4.923107784557713,302.3658440171886,16.164515439846983
Joypurhat,5808,4,2022,0.5366932782689591,1.7518575920088946,5.177457383159664,302.76617791102836,15.4230297709615
Naogaon,5811,4,2022,0.4736371506798037,1.6461034307764064,5.411103336602151,302.84997891861275,7.15962239954899
Natore,5812,4,2022,0.36396078155918926,1.0312734591368584,4.188940078028425,304.8230358106356,5.460982150797866
Nawabganj,5813,4,2022,0.3982633175301383,1.2630264490648382,4.709169350005698,303.2034934337481,3.2685799605446064
Pabna,5815,4,2022,0.35232558741609793,1.065841037085962,4.314649204383135,305.0325957326856,3.928409277928111
Rajshahi,5817,4,2022,0.3645158224005679,1.171901612684297,4.460274923777316,304.0237539651812,3.8199964484870743
Sirajganj,5819,4,2022,0.4000777172863019,1.2805625225783195,4.599121762914804,302.2301657429309,8.213315270757828
Dinajpur,5806,4,2022,0.5009740904572707,1.7064124198096893,5.208911455205296,302.17310530005034,15.603164163697778
Gaibandha,5807,4,2022,0.3729242149029609,1.1483552983267322,3.908145921618858,301.03303804352953,22.363317884633382
Kurigram,5809,4,2022,0.30622178902770253,0.9536857147442183,3.35169414314536,299.3355355791485,24.137606637391965
Lalmonirhat,5810,4,2022,0.42407547452590244,1.4364390306002064,4.497447217641018,300.0569165349111,21.000854533122794
Nilphamari,5814,4,2022,0.4809306504574516,2.027466832211433,5.616095117262688,299.9078955664919,18.422062624876247
Panchagarh,5816,4,2022,0.4906758618070208,1.7183668067456745,5.321518320437659,300.626971738586,12.95264457011127
Rangpur,5818,4,2022,0.4614621979881432,1.5880176929751593,4.792413251325815,300.96682564484604,21.073875802267462
Thakurgaon,5820,4,2022,0.4771718419846618,1.5629764196769431,5.207727682673935,301.9088882988849,12.986009098986369
Barguna,5761,4,2022,0.36048395229474406,1.0609601272457796,4.12013228259167,303.2517059128609,10.350784788772936
Barisal,5762,5,2022,0.30017303898590486,1.4115407054409035,4.438973249990824,302.8118116903005,9.249795568282938
Bhola,5763,5,2022,0.2379631056563587,1.3164077356381207,4.234371513852322,302.3639812302834,15.187238252927523
Jhalokati,5764,5,2022,0.39752668498484117,1.5397754070081937,4.910120581864049,303.08232819226953,7.390707175919404
Patuakhali,5765,5,2022,0.2932894995727482,0.9939020629627803,3.8067996299553752,303.56221250273313,15.57093887495114
Pirojpur,5766,5,2022,0.34946785333018415,1.4851891067075123,4.59774907096022,303.65521049562165,6.574160437507649
Bandarban,5767,5,2022,0.4683686622457718,2.6237744062926316,5.513191872712387,303.3549218291513,11.032931082774757
Brahamanbaria,5768,5,2022,0.20551962878565463,0.7976862470435342,2.9846123488700242,303.7815312265559,18.297922744986863
Chandpur,5769,5,2022,0.2860643118197273,1.5197657711873795,4.274544067074373,301.5977397347319,9.701717675311317
Chittagong,5770,5,2022,0.39745353806290884,1.6851728417852514,4.553729406997459,303.54367226288304,13.073658277871774
Comilla,5771,5,2022,0.30385978927204166,1.0007120890098304,3.730611824007882,303.21345728149265,12.660573909144414
Cox's Bazar,5772,5,2022,0.32294319900983376,1.398384783615661,3.9107856909171455,304.19891285814305,16.322440742835866
Feni,5773,5,2022,0.36073425462373604,1.2891740345473448,4.260522616996991,302.71401151955575,13.845728774146028
Khagrachhari,5774,5,2022,0.4815282537790088,2.5025215240883734,5.41650790877759,302.0909394838307,15.364922121850926
Lakshmipur,5775,5,2022,0.2595939484136919,1.8332075081480663,4.495689430684442,302.65866201919255,11.849924279361067
Noakhali,5776,5,2022,0.29991833604878704,1.7273557864141127,4.329008745005771,303.6794056904841,18.183695235702565
Rangamati,5777,5,2022,0.44380852662420206,2.5313880680398504,5.2063320247326175,302.3931076022043,16.5650076903491
Dhaka,5778,5,2022,0.26851712423880764,0.8425251362437779,3.144416214759948,304.9983188108221,13.055199840196343
Faridpur,5779,5,2022,0.47797312497771666,1.6975477151759535,4.886040741024564,302.4487383254703,10.63537977242499
Gazipur,5780,5,2022,0.2818464670741865,1.021382603944866,3.4717569783156437,304.5589810368196,17.918005309366137
Gopalganj,5781,5,2022,0.34082131237796026,1.364497580088997,4.28279348534241,303.22934957044345,7.5654394611367595
