FPAR,Avg_Salinity_Index,EVI,Rain_Temp_Ratio,Rainfall,Wind_Mean,Temp_Min,Wind_Max,Temp_Max,District,Clay,LAI,Nitrogen,Soil_Moisture_mm,pH,LST_Kelvin,Dominant_Soil_Texture,AP Ratio,Temp_Mean,Avg Humidity,Heat_Stress_Days,Silt,Growth,CN_Ratio,Crop Name,Organic_Carbon,Transplant,Season,NDVI_Season_Mean
4.457203192247567,744.3115052445974,0.2963000786604931,5.45,106.1,1.4433333333333331,8.4,5.01,30.43,Faridpur,33.5,0.9559026729113244,1.33,11.831891831349877,6.26,299.2569908168513,Loamy (Thịt/Phù sa),1.139774859,19.4835,85.0,0,41.19,Nov to March,12.96,Groundnut,17.25,Oct,Rabi,0.4369574029968309
5.148382524152464,775.9917718550253,0.3635067159989393,40.81,1135.85,2.1730081300813007,19.14,8.05,33.44,Faridpur,33.5,1.4715998945951283,1.33,25.33551142707615,6.26,301.25941133831304,Loamy (Thịt/Phù sa),1.90070922,27.829837398373986,75.0,0,41.19,Nov to March,12.96,Cucumber,17.25,Sep,Kharif 2,0.4238461203187879
5.148382524152464,775.9917718550253,0.3635067159989393,40.81,1135.85,2.1730081300813007,19.14,8.05,33.44,Faridpur,33.5,1.4715998945951283,1.33,25.33551142707615,6.26,301.25941133831304,Loamy (Thịt/Phù sa),27.79487179,27.829837398373986,75.0,0,41.19,No need to do,12.96,Green Palmyra,17.25,April,Kharif 2,0.4238461203187879
5.148382524152464,775.9917718550253,0.3635067159989393,40.81,1135.85,2.1730081300813007,19.14,8.05,33.44,Faridpur,33.5,1.4715998945951283,1.33,25.33551142707615,6.26,301.25941133831304,Loamy (Thịt/Phù sa),0.3645833333,27.829837398373986,70.0,0,41.19,March to May,12.96,Mug,17.25,Feb,Kharif 2,0.4238461203187879
4.103524174420313,1023.3760261528228,0.3987462296918531,25.46,736.76,2.5120491803278693,16.16,6.07,41.82,Faridpur,33.5,1.2042460990931034,1.33,14.708405095015756,6.26,301.9748487270995,Loamy (Thịt/Phù sa),6.4,28.934262295081968,80.0,51,41.19,No need to do,12.96,Jambura,17.25,April,Kharif 1,0.2879453075913369
5.148382524152464,775.9917718550253,0.3635067159989393,40.81,1135.85,2.1730081300813007,19.14,8.05,33.44,Faridpur,33.5,1.4715998945951283,1.33,25.33551142707615,6.26,301.25941133831304,Loamy (Thịt/Phù sa),0.3941086846,27.829837398373986,35.0,0,41.19,Sep to Oct,12.96,Mashkalai,17.25,Aug,Kharif 2,0.4238461203187879
5.148382524152464,775.9917718550253,0.3635067159989393,40.81,1135.85,2.1730081300813007,19.14,8.05,33.44,Faridpur,33.5,1.4715998945951283,1.33,25.33551142707615,6.26,301.25941133831304,Loamy (Thịt/Phù sa),0.4047619048,27.829837398373986,35.0,0,41.19,Sep to Oct,12.96,Gram,17.25,Aug,Kharif 2,0.4238461203187879
5.148382524152464,775.9917718550253,0.3635067159989393,40.81,1135.85,2.1730081300813007,19.14,8.05,33.44,Faridpur,33.5,1.4715998945951283,1.33,25.33551142707615,6.26,301.25941133831304,Loamy (Thịt/Phù sa),0.4,27.829837398373986,35.0,0,41.19,Sep to Oct,12.96,Arhar,17.25,Aug,Kharif 2,0.4238461203187879
4.103524174420313,1023.3760261528228,0.3987462296918531,25.46,736.76,2.5120491803278693,16.16,6.07,41.82,Faridpur,33.5,1.2042460990931034,1.33,14.708405095015756,6.26,301.9748487270995,Loamy (Thịt/Phù sa),1.816532258,28.934262295081968,67.5,51,41.19,July to Nov,12.96,Beans,17.25,June,Kharif 1,0.2879453075913369
5.148382524152464,775.9917718550253,0.3635067159989393,40.81,1135.85,2.1730081300813007,19.14,8.05,33.44,Faridpur,33.5,1.4715998945951283,1.33,25.33551142707615,6.26,301.25941133831304,Loamy (Thịt/Phù sa),1.040175965,27.829837398373986,72.5,0,41.19,July to  Oct,12.96,Aman,17.25,June,Kharif 2,0.4238461203187879
4.457203192247567,744.3115052445974,0.2963000786604931,5.45,106.1,1.4433333333333331,8.4,5.01,30.43,Faridpur,33.5,0.9559026729113244,1.33,11.831891831349877,6.26,299.2569908168513,Loamy (Thịt/Phù sa),13.11377246,19.4835,60.0,0,41.19,Oct to Nov,12.96,Palmyra Palm,17.25,Sep,Rabi,0.4369574029968309
4.457203192247567,744.3115052445974,0.2963000786604931,5.45,106.1,1.4433333333333331,8.4,5.01,30.43,Faridpur,33.5,0.9559026729113244,1.33,11.831891831349877,6.26,299.2569908168513,Loamy (Thịt/Phù sa),3.379828326,19.4835,60.0,0,41.19,Oct to Nov,12.96,Pumpkin,17.25,Sep,Rabi,0.4369574029968309
4.457203192247567,744.3115052445974,0.2963000786604931,5.45,106.1,1.4433333333333331,8.4,5.01,30.43,Faridpur,33.5,0.9559026729113244,1.33,11.831891831349877,6.26,299.2569908168513,Loamy (Thịt/Phù sa),2.095785441,19.4835,75.0,0,41.19,Oct to Nov,12.96,Lal Shak,17.25,Sep,Rabi,0.4369574029968309
4.457203192247567,744.3115052445974,0.2963000786604931,5.45,106.1,1.4433333333333331,8.4,5.01,30.43,Faridpur,33.5,0.9559026729113244,1.33,11.831891831349877,6.26,299.2569908168513,Loamy (Thịt/Phù sa),1.242236025,19.4835,80.0,0,41.19,Oct to Nov,12.96,Laushak,17.25,Sep,Rabi,0.4369574029968309
5.148382524152464,775.9917718550253,0.3635067159989393,40.81,1135.85,2.1730081300813007,19.14,8.05,33.44,Faridpur,33.5,1.4715998945951283,1.33,25.33551142707615,6.26,301.25941133831304,Loamy (Thịt/Phù sa),1.758928571,27.829837398373986,82.5,0,41.19,Oct to Nov,12.96,Shalgom,17.25,Sep,Kharif 2,0.4238461203187879
4.103524174420313,1023.3760261528228,0.3987462296918531,25.46,736.76,2.5120491803278693,16.16,6.07,41.82,Faridpur,33.5,1.2042460990931034,1.33,14.708405095015756,6.26,301.9748487270995,Loamy (Thịt/Phù sa),3.519997712,28.934262295081968,75.0,51,41.19,April to Aug,12.96,Jute,17.25,March,Kharif 1,0.2879453075913369
4.457203192247567,744.3115052445974,0.2963000786604931,5.45,106.1,1.4433333333333331,8.4,5.01,30.43,Faridpur,33.5,0.9559026729113244,1.33,11.831891831349877,6.26,299.2569908168513,Loamy (Thịt/Phù sa),2.297247706,19.4835,80.0,0,41.19,April to Aug,12.96,Danta,17.25,March,Rabi,0.4369574029968309
4.457203192247567,744.3115052445974,0.2963000786604931,5.45,106.1,1.4433333333333331,8.4,5.01,30.43,Faridpur,33.5,0.9559026729113244,1.33,11.831891831349877,6.26,299.2569908168513,Loamy (Thịt/Phù sa),2.333948339,19.4835,80.0,0,41.19,April to Aug,12.96,Danta Shak,17.25,March,Rabi,0.4369574029968309
4.103524174420313,1023.3760261528228,0.3987462296918531,25.46,736.76,2.5120491803278693,16.16,6.07,41.82,Faridpur,33.5,1.2042460990931034,1.33,14.708405095015756,6.26,301.9748487270995,Loamy (Thịt/Phù sa),4.61878453,28.934262295081968,77.5,51,41.19,May to Sep,12.96,Mukhi Kachu,17.25,April,Kharif 1,0.2879453075913369
4.103524174420313,1023.3760261528228,0.3987462296918531,25.46,736.76,2.5120491803278693,16.16,6.07,41.82,Faridpur,33.5,1.2042460990931034,1.33,14.708405095015756,6.26,301.9748487270995,Loamy (Thịt/Phù sa),2.854014599,28.934262295081968,90.0,51,41.19,April to Aug,12.96,Kolmi Shak,17.25,March,Kharif 1,0.2879453075913369
4.103524174420313,1023.3760261528228,0.3987462296918531,25.46,736.76,2.5120491803278693,16.16,6.07,41.82,Faridpur,33.5,1.2042460990931034,1.33,14.708405095015756,6.26,301.9748487270995,Loamy (Thịt/Phù sa),5.647302905,28.934262295081968,67.5,51,41.19,No need to do,12.96,Guava,17.25,April,Kharif 1,0.2879453075913369
4.103524174420313,1023.3760261528228,0.3987462296918531,25.46,736.76,2.5120491803278693,16.16,6.07,41.82,Faridpur,33.5,1.2042460990931034,1.33,14.708405095015756,6.26,301.9748487270995,Loamy (Thịt/Phù sa),3,28.934262295081968,82.5,51,41.19,No need to do,12.96,Dalim,17.25,April,Kharif 1,0.2879453075913369
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),1.073333333,19.2125,55.0,0,38.87,Jan  to  March,12.59,Wheat,20.91,Dec,Rabi,0.4489640385582567
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),2.902173913,19.2125,60.0,0,38.87,Jan  to  March,12.59,Maize 2,20.91,Dec,Rabi,0.4489640385582567
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),1.47762111,19.2125,72.5,0,38.87,Dec to March,12.59,Boro,20.91,Nov,Rabi,0.4489640385582567
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),3.83046683,19.2125,80.0,0,38.87,Dec to March,12.59,Sweet Potato,20.91,Nov,Rabi,0.4489640385582567
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),2.333970682,27.39,70.0,10,38.87,No need to do,12.59,Mango,20.91,April,Kharif 1,0.2297341345425387
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),23.61,27.39,82.5,10,38.87,No need to do,12.59,Jack Fruit,20.91,April,Kharif 1,0.2297341345425387
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),8.2,27.39,80.0,10,38.87,No need to do,12.59,Ripe Papaya,20.91,April,Kharif 1,0.2297341345425387
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),0.8943726431,27.39,72.5,10,38.87,April to july,12.59,Aus,20.91,March,Kharif 1,0.2297341345425387
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),1.577235772,19.2125,87.5,0,38.87,March to July,12.59,Karala,20.91,Feb,Rabi,0.4489640385582567
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),12.62019231,27.65430894308944,65.0,0,38.87,Nov to Aug,12.59,Sugarcane,20.91,Oct,Kharif 2,0.4747222316498454
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),1.113131313,27.39,70.0,10,38.87,June to August,12.59,Green Papaya,20.91,June,Kharif 1,0.2297341345425387
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),1.964285714,27.39,70.0,10,38.87,June to August,12.59,Amra,20.91,June,Kharif 1,0.2297341345425387
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),#DIV/0!,27.39,85.0,10,38.87,June to August,12.59,Malta,20.91,June,Kharif 1,0.2297341345425387
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),0.7213114754,27.39,70.0,10,38.87,June to August,12.59,Wood Apple,20.91,May,Kharif 1,0.2297341345425387
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),2.170491803,27.39,70.0,10,38.87,June to August,12.59,Green Coconut,20.91,May,Kharif 1,0.2297341345425387
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),#DIV/0!,27.65430894308944,61.0,0,38.87,Oct to Dec,12.59,Oal Kachu,20.91,Sep,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),1.07826087,27.65430894308944,72.5,0,38.87,Oct to Dec,12.59,Barbati,20.91,Sep,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),1.875862069,27.65430894308944,70.0,0,38.87,Sep to Jan,12.59,Puishak,20.91,Aug,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),2.007142857,27.65430894308944,70.0,0,38.87,Sep to Jan,12.59,Palong Shak,20.91,Aug,Kharif 2,0.4747222316498454
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),0.1666666667,19.2125,45.0,0,38.87,Dec to Jan,12.59,Sesame,20.91,Nov,Rabi,0.4489640385582567
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),2.25,27.65430894308944,67.5,0,38.87,Nov to Jan,12.59,Garlic,20.91,Oct,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),2.064516129,27.65430894308944,77.5,0,38.87,Nov to Jan,12.59,Cauliflower,20.91,Sep,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),6.141304348,27.65430894308944,75.0,0,38.87,Oct to Jan,12.59,Cabbage,20.91,Sep,Kharif 2,0.4747222316498454
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),#DIV/0!,19.2125,62.5,0,38.87,Dec to Feb,12.59,Cheena,20.91,Nov,Rabi,0.4489640385582567
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),#DIV/0!,27.65430894308944,67.5,0,38.87,Nov to Feb,12.59,Tobacco,20.91,Oct,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),0.2510356255,27.65430894308944,75.0,0,38.87,Nov to Feb,12.59,Rape & Mustard,20.91,Oct,Kharif 2,0.4747222316498454
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),3.236666667,27.39,72.5,10,38.87,No need to do,12.59,Date Palm,20.91,April,Kharif 1,0.2297341345425387
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),0.4572192513,27.65430894308944,90.0,0,38.87,Nov  to  Feb,12.59,Lentil,20.91,Oct,Kharif 2,0.4747222316498454
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),1.581818182,19.2125,60.0,0,38.87,No need to do,12.59,Boroi,20.91,January,Rabi,0.4489640385582567
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),0.3,27.39,65.0,10,38.87,March to April,12.59,Taramind,20.91,February,Kharif 1,0.2297341345425387
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),4.461697723,19.2125,80.0,0,38.87,Jan to Jan,12.59,Banana,20.91,Jan,Rabi,0.4489640385582567
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),1.986111111,19.2125,77.5,0,38.87,Jan to Jan,12.59,Lemon,20.91,Jan,Rabi,0.4489640385582567
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),1,27.39,70.0,10,38.87,No need to do,12.59,Safeda,20.91,April,Kharif 1,0.2297341345425387
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),2.307692308,27.65430894308944,72.5,0,38.87,Sep to Jan,12.59,Patal,20.91,Aug,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),7.071240106,27.65430894308944,80.0,0,38.87,Aug to Jan,12.59,Gourd,20.91,July,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),0.6141684403,27.65430894308944,80.0,0,38.87,Aug to Jan,12.59,Betelnut,20.91,July,Kharif 2,0.4747222316498454
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),1.811965812,27.39,75.0,10,38.87,April to July,12.59,Chalkumra,20.91,March,Kharif 1,0.2297341345425387
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),1.047619048,27.39,72.5,10,38.87,May to July,12.59,Kakrol,20.91,April,Kharif 1,0.2297341345425387
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),1.459302326,27.65430894308944,70.0,0,38.87,July to August,12.59,Black Berry,20.91,June,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),4,27.65430894308944,80.0,0,38.87,July to August,12.59,Jamrul,20.91,June,Kharif 2,0.4747222316498454
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),1.015037594,27.39,80.0,10,38.87,May to June,12.59,Jhinga,20.91,April,Kharif 1,0.2297341345425387
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),2.6,27.65430894308944,75.0,0,38.87,Sep to May,12.59,Pineapple,20.91,Sep,Kharif 2,0.4747222316498454
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),2.903614458,27.39,72.5,10,38.87,April to May,12.59,Maize 1,20.91,March,Kharif 1,0.2297341345425387
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),1.033333333,27.39,80.0,10,38.87,May to June,12.59,Lady’s Finger,20.91,April,Kharif 1,0.2297341345425387
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),#DIV/0!,27.65430894308944,66.5,0,38.87,Nov to Feb,12.59,Carrot,20.91,Oct,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),3.046296296,27.65430894308944,85.0,0,38.87,Nov to Feb,12.59,Radish,20.91,Oct,Kharif 2,0.4747222316498454
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),0.3992606285,19.2125,60.0,0,38.87,Nov to March,12.59,Chili,20.91,Oct,Rabi,0.4489640385582567
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),1.72,19.2125,67.5,0,38.87,Nov to March,12.59,Onion,20.91,Oct,Rabi,0.4489640385582567
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),1.214285714,19.2125,67.5,0,38.87,Nov to March,12.59,Ginger,20.91,Oct,Rabi,0.4489640385582567
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),0.5503144654,27.65430894308944,82.5,0,38.87,Nov to March,12.59,Motor,20.91,Oct,Kharif 2,0.4747222316498454
4.843782587216227,793.9622601332676,0.3106079046489685,4.65,89.25,1.37425,8.14,3.58,30.48,Feni,35.16,1.0999827915273732,1.66,12.399997018875313,5.67,299.2692097086111,Loamy (Thịt/Phù sa),0.7153885744,19.2125,85.0,0,38.87,Nov to March,12.59,Groundnut,20.91,Oct,Rabi,0.4489640385582567
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),1.495495495,27.65430894308944,75.0,0,38.87,Nov to March,12.59,Cucumber,20.91,Sep,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),2.530769231,27.65430894308944,75.0,0,38.87,No need to do,12.59,Green Palmyra,20.91,April,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),0.5228095583,27.65430894308944,70.0,0,38.87,March to May,12.59,Mug,20.91,Feb,Kharif 2,0.4747222316498454
4.103794430631279,1211.038877783889,0.3665906769782119,41.41,1134.36,2.403688524590164,14.02,6.22,36.32,Feni,35.16,1.1537637397187268,1.66,16.78831163380378,5.67,302.561120319793,Loamy (Thịt/Phù sa),2.661016949,27.39,80.0,10,38.87,No need to do,12.59,Jambura,20.91,April,Kharif 1,0.2297341345425387
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),0.3245614035,27.65430894308944,35.0,0,38.87,Sep to Oct,12.59,Mashkalai,20.91,Aug,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),0.4473684211,27.65430894308944,35.0,0,38.87,Sep to Oct,12.59,Gram,20.91,Aug,Kharif 2,0.4747222316498454
6.120683424407448,618.2732878803406,0.4325850441482869,48.4,1338.61,1.9202439024390243,17.96,7.3,33.89,Feni,35.16,2.055343775158777,1.66,25.29245845875632,5.67,302.01244286274,Loamy (Thịt/Phù sa),0.1818181818,27.65430894308944,35.0,0,38.87,Sep to Oct,12.59,Arhar,20.91,Aug,Kharif 2,0.4747222316498454
